Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM10,OUT018,2758.500951
NCL05,OUT017,621.4008724
DRK49,OUT010,124.3655559
FDG40,OUT049,682.8088932
DRI59,OUT045,3454.731211
FDK28,OUT035,4713.351108
FDK27,OUT046,1878.640928
FDD38,OUT018,1324.995431
FDA16,OUT049,4238.111466
NCM17,OUT049,756.5789332
FDD20,OUT045,1824.074246
FDA40,OUT045,1312.541918
FDL43,OUT045,1137.898594
FDV15,OUT045,1558.490241
FDE52,OUT046,1453.563107
NCL17,OUT010,376.9820463
NCJ31,OUT045,3570.708048
FDR60,OUT045,1109.295852
NCA18,OUT035,1589.537847
FDW09,OUT035,1289.367758
FDL26,OUT035,2860.710266
FDS47,OUT018,1327.429434
FDC39,OUT046,3269.943775
FDT51,OUT035,1856.312356
FDK40,OUT035,3950.067354
NCG19,OUT045,3478.426388
FDZ07,OUT046,923.1729913
FDO04,OUT013,793.2165112
FDK41,OUT018,1241.416092
FDP15,OUT049,3834.28436
NCD43,OUT018,1367.161593
NCP18,OUT013,2478.277913
FDZ51,OUT046,1438.453543
DRH13,OUT035,1520.269033
FDF38,OUT045,632.327121
NCI43,OUT045,773.6548849
FDS03,OUT013,1018.03676
DRJ47,OUT017,2850.064086
FDT50,OUT010,208.2085952
FDV02,OUT046,2841.259545
NCG18,OUT017,1761.036741
FDW52,OUT046,2928.855413
FDS40,OUT035,669.1792869
FDN31,OUT017,2974.767399
FDA37,OUT045,1747.777369
FDA15,OUT046,3925.588237
FDL39,OUT046,2588.949886
FDJ53,OUT045,1719.527001
FDX22,OUT013,3183.139698
NCZ42,OUT045,3407.20918
FDD40,OUT017,3137.331125
FDS50,OUT013,4018.790592
NCN14,OUT013,2990.49464
FDT15,OUT013,2757.329332
NCO26,OUT010,263.6180332
FDF58,OUT018,748.0054539
NCB19,OUT013,1489.838284
FDH26,OUT017,2146.497131
FDA49,OUT018,1200.328856
FDB32,OUT045,1332.320394
FDI36,OUT017,2781.825652
NCA17,OUT010,339.3778373
FDH22,OUT013,2136.758674
NCM26,OUT018,2178.387967
FDB16,OUT018,1250.596275
FDJ36,OUT013,1633.805653
FDO28,OUT045,1846.583082
FDU09,OUT013,714.1651937
FDF29,OUT017,1994.180889
FDY08,OUT013,2104.145715
DRJ59,OUT018,523.0252883
FDU15,OUT018,562.2357152
FDT47,OUT013,1669.940159
FDR59,OUT018,3357.798685
FDD53,OUT035,629.7186976
FDY51,OUT017,3159.753644
FDT04,OUT049,650.3711232
FDU51,OUT049,3073.72027
FDG14,OUT035,2780.478643
NCU06,OUT045,3511.483352
DRG25,OUT046,2734.149194
DRH49,OUT035,1215.609619
FDN15,OUT035,2101.74291
FDL43,OUT018,970.5814768
NCT18,OUT049,3465.815057
NCB31,OUT013,3495.633198
FDK57,OUT035,1747.435522
NCP54,OUT046,1953.749824
FDF41,OUT013,3354.967105
FDM01,OUT045,1473.78623
FDW03,OUT045,1682.169731
FDF28,OUT045,1791.997623
FDY37,OUT017,2526.161256
FDQ03,OUT017,3560.193058
FDJ40,OUT017,1782.908163
FDC32,OUT049,1431.688619
NCW54,OUT017,841.3234158
FDF09,OUT017,704.6462561
FDP45,OUT018,2748.159101
DRJ23,OUT018,3029.778251
FDS59,OUT017,1780.601903
FDY08,OUT046,2416.606297
FDX16,OUT049,2951.217402
FDY16,OUT018,2872.577059
FDK32,OUT035,2575.900144
FDQ22,OUT013,680.536474
NCC31,OUT018,2515.505539
FDG58,OUT049,2698.610595
DRF48,OUT013,2718.734334
DRH36,OUT049,1155.351043
NCR30,OUT035,1293.44422
FDR35,OUT017,2952.58134
FDA56,OUT010,200.5389528
FDP56,OUT046,794.3189991
NCT30,OUT046,799.7678692
FDK15,OUT017,1763.942733
FDH44,OUT018,2039.387376
FDV01,OUT013,2396.793304
DRG03,OUT017,2345.864151
FDR16,OUT010,619.8806468
FDZ60,OUT046,1440.679487
DRG03,OUT045,2430.695652
FDS56,OUT018,3140.495304
FDU33,OUT045,823.1393571
DRD27,OUT035,1294.238287
FDW22,OUT046,3114.638805
DRA24,OUT045,2503.649985
FDF38,OUT049,715.5339596
FDX48,OUT013,2401.457945
FDS58,OUT018,2527.701127
FDC32,OUT046,1447.622312
NCQ29,OUT045,3803.654571
DRK39,OUT018,1289.669528
NCS38,OUT017,1789.318339
DRO47,OUT013,2037.183244
FDS55,OUT046,2470.964065
NCJ06,OUT018,1711.623769
NCM55,OUT045,2588.266259
FDC52,OUT049,2325.572858
FDQ15,OUT045,1233.035342
FDD28,OUT035,687.9212329
FDQ34,OUT049,1602.192692
FDM28,OUT035,2905.622926
FDI10,OUT017,2705.982928
FDQ25,OUT013,2397.91905
FDA38,OUT010,589.4925141
DRI13,OUT049,3447.510814
NCZ53,OUT035,3319.071953
NCM31,OUT013,2510.756517
DRB01,OUT017,2857.37161
DRF37,OUT046,3681.599622
NCF42,OUT049,2896.745855
FDF16,OUT018,2121.265434
FDB41,OUT013,846.1804677
FDR34,OUT013,3537.710087
FDR15,OUT018,2198.353329
FDW51,OUT035,3424.773491
FDU36,OUT017,1708.030772
FDX60,OUT049,1351.961485
FDY03,OUT035,1566.651448
FDW55,OUT045,3806.895096
FDT01,OUT010,561.4785321
FDG58,OUT013,2308.335325
FDK21,OUT017,4143.642876
FDS10,OUT045,2722.178314
NCT53,OUT046,2672.056088
FDJ28,OUT018,2366.232299
FDX44,OUT045,1306.367161
FDT20,OUT018,556.0832558
FDO44,OUT017,1739.50352
NCX17,OUT049,3359.770256
FDY01,OUT017,2181.223908
DRK35,OUT018,568.1067355
NCM53,OUT035,1553.361074
FDO45,OUT013,1573.260218
NCM42,OUT010,266.895173
FDE04,OUT046,2828.74931
FDZ19,OUT013,3039.817982
FDW57,OUT013,3354.488564
FDA25,OUT013,1667.616329
FDT22,OUT046,1045.114453
FDP51,OUT013,1965.799334
FDY39,OUT035,2907.304121
FDO48,OUT010,506.569837
FDT01,OUT035,3574.725673
FDC20,OUT010,160.7503392
DRJ35,OUT035,811.928193
FDB32,OUT046,1417.129716
FDL24,OUT046,3014.28215
NCV42,OUT035,2257.917332
FDZ46,OUT046,1713.058306
FDC15,OUT013,2469.49683
FDY50,OUT049,1443.604727
FDD36,OUT013,1889.357442
FDL21,OUT018,639.8134053
FDS01,OUT010,441.8445004
FDV33,OUT017,4037.762876
DRE12,OUT017,1618.368623
FDR07,OUT013,1658.964564
FDP48,OUT010,358.1354467
NCB55,OUT035,873.0129614
FDQ08,OUT013,914.4848241
FDR34,OUT035,4493.502453
FDO33,OUT046,1753.221767
FDP13,OUT045,714.6474482
FDX12,OUT049,3438.442391
NCT06,OUT049,2858.656003
FDE36,OUT046,3056.429649
FDZ36,OUT049,3482.097663
FDV13,OUT045,1470.380003
NCZ17,OUT035,788.8272079
FDU56,OUT045,2640.700081
FDM09,OUT035,2718.887236
FDV02,OUT017,2690.669637
FDS34,OUT018,1443.445786
FDA11,OUT049,1481.699377
FDP09,OUT017,4294.165265
FDT19,OUT017,2905.543524
DRH15,OUT017,786.342277
FDY38,OUT046,3579.814458
FDN48,OUT010,206.6722381
FDQ12,OUT013,3691.891548
NCJ43,OUT045,2553.55305
FDB05,OUT035,4333.477668
FDH10,OUT045,2130.314176
NCR06,OUT017,602.7681262
FDU32,OUT018,1568.037
FDD56,OUT049,2770.83196
FDO36,OUT018,2665.756896
FDH16,OUT010,220.4584509
FDX10,OUT018,689.9296232
FDZ37,OUT017,1424.291318
FDU31,OUT010,530.989101
DRC49,OUT049,2132.938657
FDL15,OUT045,2416.720428
NCU29,OUT049,2295.209223
FDS14,OUT018,2311.125226
FDJ08,OUT035,2827.783645
NCZ06,OUT045,3289.298404
FDO31,OUT049,1245.855654
FDH31,OUT018,1182.276626
FDS58,OUT017,2810.934189
FDF50,OUT046,2662.979687
NCW42,OUT049,3353.91893
NCQ17,OUT045,2303.509304
FDK51,OUT018,3600.739504
NCW41,OUT010,446.584363
NCR29,OUT017,840.8733983
FDL14,OUT018,2549.477991
FDB47,OUT046,3313.55449
FDO03,OUT035,3844.104096
FDX13,OUT010,553.3851008
FDF52,OUT046,2963.688906
FDT11,OUT013,2753.76481
FDB08,OUT013,2576.358417
FDQ28,OUT018,2308.794554
FDD29,OUT045,4441.561446
NCO02,OUT013,962.4420408
FDR56,OUT010,498.0339735
NCM54,OUT049,2177.159097
FDP51,OUT035,1778.015794
FDT38,OUT013,1209.162048
FDZ20,OUT018,2804.151409
FDJ53,OUT013,1775.283367
FDX13,OUT049,3749.883387
FDP58,OUT035,3925.49259
FDA35,OUT018,1529.76876
FDV37,OUT018,2587.508503
FDA20,OUT045,2802.292553
FDZ59,OUT035,2650.725249
NCY17,OUT017,842.054401
FDQ28,OUT035,2603.110935
FDV35,OUT017,2611.308839
FDQ36,OUT013,794.7964988
FDD34,OUT018,2448.673733
FDK51,OUT045,3786.128994
FDV31,OUT035,2325.411223
FDR04,OUT035,1555.658083
FDR14,OUT049,947.4590329
DRC36,OUT010,418.5276703
FDP57,OUT049,1770.077203
FDE57,OUT046,2228.403098
NCN18,OUT046,1705.381369
NCQ05,OUT018,2234.999815
FDW47,OUT035,1837.354143
FDV46,OUT035,1987.858695
NCP29,OUT045,947.0187883
FDE09,OUT018,1418.848476
FDT19,OUT010,480.653007
DRF15,OUT017,2451.879669
DRI51,OUT013,2708.99114
NCX54,OUT013,1656.231517
DRE01,OUT013,3922.043557
NCB07,OUT045,2801.052466
FDU50,OUT035,1725.605286
FDG40,OUT035,629.4410314
FDW10,OUT018,2322.598934
FDX51,OUT013,2783.306301
NCP17,OUT045,990.7236539
FDP21,OUT035,2962.446242
FDL04,OUT045,1587.664039
FDV23,OUT013,2071.963876
FDF24,OUT046,1409.889418
FDB51,OUT049,881.5670373
FDR20,OUT013,816.1511169
FDC51,OUT018,1501.634361
FDE40,OUT049,812.2614968
NCM17,OUT035,778.0624662
FDU56,OUT035,2970.985739
FDX02,OUT049,3143.961539
FDE35,OUT017,824.725011
DRL23,OUT046,1595.80608
FDA10,OUT046,1928.997934
FDA11,OUT013,1622.222976
NCM06,OUT046,2576.19424
NCT05,OUT035,4381.766329
NCQ02,OUT010,449.4275013
NCY06,OUT049,2201.137425
FDY56,OUT035,4781.252388
FDL02,OUT035,1925.891149
NCI06,OUT035,2987.470142
FDQ14,OUT045,2161.431767
FDQ12,OUT017,3332.920104
FDP36,OUT046,838.5245926
FDO40,OUT045,2273.941557
FDY09,OUT018,2569.142935
NCW30,OUT049,3625.043478
FDE58,OUT018,1704.223145
FDR39,OUT013,3122.823967
FDU28,OUT049,3058.09802
FDH08,OUT017,3190.383181
FDG35,OUT045,2959.551664
FDG22,OUT049,660.4559648
FDC34,OUT035,2723.78687
FDP15,OUT018,3157.52602
FDK34,OUT010,528.1490989
FDU45,OUT035,1857.234793
FDX22,OUT018,2585.301249
FDB45,OUT017,1663.6801
DRE60,OUT046,3581.505611
NCM54,OUT017,1986.142193
NCH55,OUT013,1723.517753
NCT06,OUT017,2792.036184
FDO25,OUT045,3514.362265
FDN50,OUT045,1461.513318
FDH35,OUT035,2706.065344
FDK09,OUT045,3523.382908
FDO16,OUT013,1338.570319
FDW11,OUT045,869.0585472
NCQ42,OUT010,253.4680484
FDN08,OUT049,1878.580633
FDT57,OUT045,4097.19322
FDJ12,OUT018,3071.374779
DRL59,OUT017,855.0858731
NCN53,OUT046,746.2454708
FDO51,OUT010,134.0765006
FDK56,OUT017,2903.923653
FDY12,OUT035,850.2962244
FDU15,OUT035,713.9084295
FDQ19,OUT046,3712.826198
DRF15,OUT045,2252.890425
FDK57,OUT018,1717.885343
FDD33,OUT010,536.2173387
FDU04,OUT045,1579.380247
NCD31,OUT035,2972.881709
FDJ56,OUT035,1783.402261
NCU53,OUT046,2666.9787
FDD39,OUT035,3377.562959
FDJ20,OUT046,1798.501241
NCW41,OUT018,2372.962495
FDL52,OUT035,717.2002612
FDS39,OUT035,2121.449904
DRJ47,OUT045,2700.274653
FDP13,OUT010,138.8254088
DRK39,OUT010,188.4506717
FDF28,OUT010,264.643117
FDB09,OUT045,1664.23768
FDM51,OUT046,1625.1628
DRM49,OUT018,709.3909627
DRF23,OUT013,2762.953967
DRH01,OUT035,3071.66946
FDW37,OUT018,1292.749551
FDF02,OUT046,1754.572491
DRL37,OUT046,748.9222685
NCF43,OUT046,2172.960841
FDH08,OUT010,496.5711457
NCK19,OUT049,3580.633286
NCD55,OUT018,626.2485339
FDT27,OUT049,3614.609473
FDQ57,OUT045,2056.7108
FDA47,OUT035,2486.485621
FDE05,OUT018,1979.716143
FDN46,OUT046,1435.408468
FDT51,OUT045,1594.554422
FDU33,OUT013,780.8690577
FDT36,OUT049,672.6030096
FDN52,OUT010,196.7960894
FDX15,OUT045,2476.295234
FDT13,OUT013,3059.252091
FDU04,OUT017,1895.964363
NCO29,OUT046,2373.37767
FDL15,OUT035,2489.812987
FDI41,OUT049,2637.665421
FDQ48,OUT049,1729.775428
DRI39,OUT013,853.1485889
FDI08,OUT013,4123.926021
FDC21,OUT049,1841.435053
FDF58,OUT035,990.2464143
FDS08,OUT010,406.8165167
FDE47,OUT045,1925.420137
NCR41,OUT013,1500.285635
FDA27,OUT013,3190.037425
FDA43,OUT035,3326.506729
FDA49,OUT045,1450.069426
NCE55,OUT018,2754.878018
FDQ15,OUT018,1246.736437
NCS54,OUT017,3384.151518
NCY05,OUT013,662.4333668
FDR45,OUT046,3283.313431
FDK57,OUT049,2194.893414
FDF41,OUT010,467.684591
FDV21,OUT046,2197.702477
FDD51,OUT046,814.3294049
FDF33,OUT046,1730.302115
FDA38,OUT046,3500.834495
FDR56,OUT045,2956.915291
NCN41,OUT017,1902.15941
FDB47,OUT045,2816.977533
DRH01,OUT013,3291.826638
FDW08,OUT046,1634.855372
FDY32,OUT017,2579.832846
FDG34,OUT049,1655.838085
NCF18,OUT035,3148.481987
NCH55,OUT035,1953.262253
DRJ35,OUT049,800.3212025
FDS44,OUT035,4002.890047
DRE01,OUT018,3698.883878
FDY39,OUT013,2644.245506
FDY32,OUT018,2428.339549
NCP50,OUT049,1213.938168
FDZ47,OUT018,1457.881294
FDU57,OUT049,2745.966762
FDY44,OUT013,2706.295513
DRH59,OUT018,1101.491219
FDY46,OUT045,2809.168912
FDM39,OUT045,2515.41474
FDY36,OUT035,1184.656976
NCM55,OUT035,3428.229477
FDJ50,OUT010,179.855022
DRL60,OUT013,2401.784731
NCJ54,OUT049,3510.092158
FDX59,OUT017,610.7127331
FDI07,OUT013,3464.758953
DRF51,OUT010,150.4289786
FDM14,OUT017,1678.167689
FDP21,OUT045,3048.412517
FDE40,OUT035,1026.537779
FDE05,OUT035,2576.315962
NCI55,OUT018,1694.055208
NCE43,OUT018,2472.684069
FDW58,OUT018,1338.646614
FDG60,OUT045,3398.145864
FDV31,OUT017,2439.317892
FDR47,OUT013,2881.310414
NCF06,OUT018,2991.686327
FDQ59,OUT049,1362.07978
FDF09,OUT046,768.8903843
NCS06,OUT017,4028.709058
FDT44,OUT046,1517.364393
FDI19,OUT017,3733.63872
FDT22,OUT017,853.4755099
DRG25,OUT045,2663.250545
FDB59,OUT017,2911.444961
FDQ37,OUT017,3498.846617
FDP56,OUT035,768.1886378
FDW44,OUT035,2892.93893
FDJ26,OUT010,503.8115726
FDU43,OUT018,2747.726454
FDW33,OUT045,1488.751388
FDN56,OUT010,411.0541001
DRF15,OUT049,2581.518941
FDO33,OUT017,1758.556742
FDZ39,OUT010,229.2079486
NCJ19,OUT017,883.725896
FDU01,OUT035,3180.035862
FDT12,OUT035,3701.175135
NCM18,OUT018,830.352003
FDP19,OUT017,2720.465199
NCR42,OUT049,701.3949195
FDN10,OUT046,1868.95422
FDG44,OUT017,893.9722132
FDQ10,OUT046,2675.271907
DRH13,OUT049,1423.780549
FDT52,OUT013,3847.977257
FDM56,OUT045,1681.409147
NCO43,OUT010,251.702006
NCV29,OUT035,2903.585861
NCF06,OUT013,4044.305425
FDO50,OUT035,1591.078264
FDT59,OUT013,3567.441921
FDE50,OUT017,3256.301274
FDX51,OUT017,3050.357938
NCD30,OUT018,1368.066665
FDK15,OUT013,1737.236574
FDL12,OUT045,1104.230228
FDK46,OUT017,4160.283398
DRH49,OUT010,192.9983239
FDQ57,OUT046,2412.016127
FDY59,OUT017,1566.195619
FDO09,OUT018,3832.853281
NCG30,OUT035,1731.078337
FDM09,OUT017,2547.951707
NCS42,OUT013,1303.860849
FDE34,OUT013,3358.75052
FDU38,OUT045,2749.387634
FDB33,OUT046,2391.907808
NCJ29,OUT017,1427.41576
FDZ27,OUT035,694.6236507
FDI40,OUT013,1674.862318
FDG22,OUT013,745.7885725
FDT51,OUT017,1810.886721
FDF20,OUT018,3101.144231
FDV50,OUT035,1677.947292
FDT02,OUT049,717.1818135
DRC49,OUT017,2318.831051
FDF26,OUT049,2604.84443
FDV52,OUT035,1900.992308
FDX59,OUT049,661.508753
FDV25,OUT035,3650.483694
FDE53,OUT018,1340.775702
FDA19,OUT017,1919.999621
FDH22,OUT046,1919.779073
NCO41,OUT013,1385.862922
FDX12,OUT017,4318.469882
FDF17,OUT013,2652.442857
FDS11,OUT045,3782.279231
FDR51,OUT035,2603.727086
FDT49,OUT010,237.5664897
FDC56,OUT013,2028.702511
FDQ60,OUT035,1796.02908
FDN38,OUT049,4010.322986
NCL29,OUT013,2638.561785
FDE26,OUT018,1841.129519
FDA31,OUT010,440.8924037
FDX14,OUT035,1337.708226
FDA34,OUT045,3128.915461
FDF26,OUT013,2433.659803
FDE38,OUT045,2393.692094
DRI11,OUT046,2092.762064
FDC47,OUT046,3231.469268
FDE57,OUT045,1920.953007
FDT14,OUT045,1985.148277
NCZ53,OUT046,3303.128937
FDE28,OUT018,3925.311371
FDR19,OUT035,2447.582054
FDZ08,OUT046,1308.91631
NCJ05,OUT018,2386.913631
FDF59,OUT046,1766.080999
NCO05,OUT035,1920.165727
FDW24,OUT018,729.7728625
NCX42,OUT018,2888.125119
NCA53,OUT035,780.4269967
FDG46,OUT046,2338.963539
FDM20,OUT010,535.0327709
FDW11,OUT010,182.5790529
FDX08,OUT035,3108.043484
NCK17,OUT035,593.712413
FDK32,OUT018,2392.263247
NCA42,OUT035,2824.635114
DRI01,OUT035,3203.094926
NCL55,OUT049,3701.829814
DRE25,OUT018,1280.939776
FDD14,OUT017,3086.659356
FDB10,OUT046,3535.01503
DRN11,OUT035,2419.431586
FDP38,OUT018,700.9637227
NCA30,OUT017,2937.210827
FDT15,OUT017,2787.344901
NCP55,OUT018,771.4034378
FDF12,OUT035,2543.147216
FDM21,OUT018,3319.907226
FDX56,OUT035,3915.5696
FDF10,OUT017,2517.205637
FDT32,OUT045,2935.24284
FDM51,OUT018,1292.126047
NCR50,OUT018,2328.17738
FDI19,OUT049,3501.069353
FDX21,OUT017,1750.166561
FDR31,OUT035,2434.80928
FDY02,OUT013,3619.747652
NCA29,OUT045,2974.347758
NCX17,OUT046,3294.052813
FDM12,OUT045,2585.512066
NCU30,OUT049,2768.131996
FDK27,OUT018,1439.794025
NCK18,OUT017,2990.004798
FDZ13,OUT049,1030.663766
FDR40,OUT046,1423.998118
NCN19,OUT045,2531.75709
FDO13,OUT018,2182.350535
FDK48,OUT013,1266.987559
FDU07,OUT018,2254.979313
FDW20,OUT046,2267.827899
FDV12,OUT010,214.2261226
FDH24,OUT013,2553.792739
FDV59,OUT049,3745.024645
FDK57,OUT045,1736.429139
NCQ17,OUT046,2447.037725
FDJ15,OUT018,2498.156858
FDX24,OUT049,1491.481475
FDT47,OUT046,1865.999823
FDT10,OUT049,913.8470477
FDZ37,OUT018,1233.81372
DRN36,OUT017,1518.902473
FDJ14,OUT045,1277.2173
FDA32,OUT013,3528.172719
FDQ57,OUT017,2424.479524
FDG56,OUT049,935.9337888
FDV55,OUT035,2457.645049
FDQ49,OUT045,2449.969901
FDE29,OUT010,165.616097
FDR03,OUT013,3531.431463
FDD45,OUT049,1469.624312
FDN38,OUT010,588.6195969
FDT56,OUT046,982.9944484
FDT48,OUT045,3160.536349
FDU03,OUT049,3285.923181
FDC56,OUT010,232.0988224
FDQ27,OUT017,1685.98289
FDR03,OUT046,2835.183567
DRH23,OUT010,161.9941235
FDG22,OUT045,674.9040809
NCJ42,OUT013,1105.851578
FDR24,OUT046,1557.991196
FDW60,OUT035,2743.163286
FDJ08,OUT013,3397.023757
DRL59,OUT018,684.6470549
FDG60,OUT010,468.7237147
FDW27,OUT017,2788.093722
FDX14,OUT018,1207.962081
FDC20,OUT013,762.1857537
NCS29,OUT018,3421.003798
FDJ56,OUT046,1591.026543
FDW01,OUT018,1893.080724
FDL03,OUT046,2658.414572
FDX22,OUT049,4026.412157
FDJ21,OUT035,3178.845671
FDR31,OUT045,2358.86213
FDG21,OUT035,2631.568294
FDK08,OUT035,1615.15679
FDE17,OUT018,2209.694604
NCN30,OUT017,1447.814914
FDT50,OUT046,1449.793497
NCX42,OUT049,2992.427747
FDJ12,OUT035,3470.290852
FDX12,OUT013,3474.252228
FDN40,OUT018,2282.76021
FDV48,OUT035,1436.434013
NCY54,OUT013,2996.721874
FDL16,OUT010,149.8100554
FDR45,OUT018,2813.263458
FDJ52,OUT046,2249.193188
DRG01,OUT017,1429.289262
FDP52,OUT013,3853.119381
FDU58,OUT017,2923.822238
FDL02,OUT045,1637.526099
FDG28,OUT013,3676.855153
FDA19,OUT035,2016.326202
NCD43,OUT049,1574.103317
DRG39,OUT013,827.8516089
NCF55,OUT049,832.9278119
FDJ07,OUT046,1824.143403
FDE08,OUT046,2303.361006
FDT45,OUT045,748.9243737
FDF17,OUT018,2795.920433
FDX44,OUT046,1354.167521
FDI36,OUT049,3116.904004
FDS07,OUT045,1613.262068
FDD36,OUT045,1892.522314
FDW11,OUT046,905.1300142
FDN40,OUT049,2588.290221
NCQ18,OUT049,1623.181605
NCQ54,OUT017,3467.153739
NCS42,OUT045,1657.033558
DRH39,OUT010,196.2179633
FDT08,OUT010,320.9964536
FDC08,OUT035,4111.83376
FDT20,OUT017,627.7380304
FDS35,OUT035,970.9302379
FDX58,OUT018,2803.859455
FDW58,OUT046,1950.788371
DRD27,OUT046,1437.03901
FDS26,OUT035,4293.730074
FDQ31,OUT046,1452.804128
FDP11,OUT018,3449.105989
FDD58,OUT017,1563.085036
FDM33,OUT045,3177.635594
FDZ16,OUT049,3238.8846
NCS29,OUT010,538.0418667
FDP11,OUT049,3280.359656
NCC42,OUT017,2202.215061
DRM23,OUT046,2536.699812
FDK46,OUT013,4006.713699
FDR01,OUT046,3744.276696
NCA05,OUT045,2074.031798
NCP43,OUT017,2844.816462
FDR12,OUT010,327.5714581
FDQ01,OUT013,3830.907035
FDM13,OUT046,2063.575124
FDQ19,OUT017,4159.83878
NCX06,OUT010,488.4782099
FDU45,OUT045,1855.608617
FDL32,OUT046,1545.27397
FDA07,OUT046,2504.059512
FDA14,OUT045,2323.537757
NCO07,OUT035,3460.244249
NCP41,OUT046,1848.631196
FDY60,OUT018,1871.081978
FDN38,OUT017,3473.567629
FDO15,OUT046,1305.834459
FDT60,OUT013,2117.710987
FDA55,OUT035,4230.203158
FDE02,OUT010,208.6583798
DRJ39,OUT049,3656.887387
FDV34,OUT035,1333.249229
FDW40,OUT017,2584.115406
NCB43,OUT046,2818.439311
FDR58,OUT017,1399.446622
DRJ59,OUT035,711.8566044
NCD30,OUT017,1742.535222
FDE14,OUT017,1674.071481
FDC28,OUT018,1419.061017
FDU16,OUT018,1239.329997
NCD19,OUT035,833.8616749
FDU21,OUT046,728.2814736
FDU03,OUT045,2886.326337
FDC33,OUT010,564.6941264
NCR42,OUT035,550.9963397
DRH59,OUT035,1374.161488
NCM31,OUT035,1980.574951
FDS50,OUT035,3320.895632
FDP39,OUT046,868.937836
FDQ55,OUT013,1510.930927
FDA39,OUT045,727.6585393
FDC37,OUT010,209.7677196
DRQ35,OUT046,1936.041358
NCJ06,OUT046,1905.187155
NCY42,OUT018,2285.595412
DRM37,OUT049,3079.668824
FDR14,OUT045,963.3722224
FDE51,OUT049,723.8608385
FDT33,OUT017,2868.23632
FDR08,OUT013,1826.555562
FDE36,OUT010,326.9422131
FDR44,OUT013,2356.365322
FDE47,OUT010,230.7215502
FDV27,OUT010,219.5100416
FDV10,OUT049,765.707579
FDC40,OUT045,1433.593405
NCX41,OUT013,3498.552016
FDE52,OUT017,1472.379888
FDI32,OUT017,2328.341629
FDJ32,OUT049,1033.24635
FDN39,OUT018,1956.711862
FDY34,OUT017,2954.746821
FDC14,OUT035,674.2572408
FDA55,OUT017,4098.878945
FDZ50,OUT010,556.1018187
DRG13,OUT049,2558.136023
FDP01,OUT013,2223.670422
NCG54,OUT017,2726.995724
FDM13,OUT045,1773.723755
NCW41,OUT013,2832.003752
NCF55,OUT035,655.2463186
FDT09,OUT046,2094.541818
NCM19,OUT035,1635.279639
FDW12,OUT018,2032.022346
FDK36,OUT045,774.1967697
FDZ25,OUT035,3058.401498
NCW06,OUT049,3658.710994
FDW60,OUT046,2728.089477
DRC49,OUT013,2259.042924
NCT17,OUT035,2903.601435
NCN06,OUT018,2449.75156
FDC45,OUT013,2959.021902
NCF06,OUT045,3826.991138
FDE21,OUT010,262.0925716
DRG27,OUT013,793.8500014
FDW40,OUT049,2397.879429
NCO53,OUT046,2811.07031
FDE23,OUT049,719.1639734
FDQ16,OUT046,1704.103159
FDS26,OUT045,3781.545726
FDZ13,OUT010,142.3003241
FDS14,OUT049,2382.673152
FDC10,OUT045,1753.053336
FDY16,OUT049,2989.0107
FDJ20,OUT035,1719.578017
FDV43,OUT035,701.5893285
FDR23,OUT046,2553.111075
FDN24,OUT035,810.9157873
FDU31,OUT013,3511.325416
FDW33,OUT018,1700.217955
FDU26,OUT046,1782.220019
NCW05,OUT035,2089.74077
FDB22,OUT018,2284.930631
FDO56,OUT046,2016.063002
DRI39,OUT045,940.8896085
FDH52,OUT018,767.3103231
FDZ50,OUT035,3531.613681
NCN42,OUT035,2744.286876
FDB53,OUT013,2595.617462
DRG11,OUT017,1833.292076
FDQ60,OUT017,1893.244437
FDT36,OUT017,728.983776
DRG25,OUT018,2942.670853
DRJ23,OUT046,2941.507143
FDG05,OUT035,2666.851115
NCK06,OUT018,1686.297419
FDU52,OUT017,2297.9554
FDW07,OUT018,1299.468107
NCM17,OUT045,756.8514748
FDA22,OUT045,2917.484758
NCA41,OUT018,2577.781543
FDF38,OUT035,770.0646723
FDH52,OUT046,965.9164779
FDZ16,OUT045,3203.44063
NCM18,OUT017,1080.115094
FDA22,OUT018,2131.455176
NCJ43,OUT035,2814.522133
FDG56,OUT046,991.3971182
FDS34,OUT046,1992.261565
DRC01,OUT035,989.0516982
FDQ04,OUT035,698.6713778
FDK04,OUT035,763.4854592
FDT51,OUT049,1664.73927
FDV26,OUT017,3568.630299
FDS04,OUT049,2218.648626
FDW43,OUT018,2790.051211
FDQ28,OUT010,323.6351712
NCK06,OUT017,2003.546783
FDS23,OUT018,1870.10774
FDE56,OUT018,790.5282493
NCN14,OUT045,2745.682519
NCQ18,OUT045,1685.762492
FDW08,OUT017,1791.96323
FDU43,OUT035,4566.173078
FDR33,OUT010,247.9527891
FDM24,OUT010,390.3411134
NCZ05,OUT046,1791.945573
NCV41,OUT035,1987.134996
FDV11,OUT018,2630.711449
NCY05,OUT035,713.7600942
FDV44,OUT018,2893.816063
FDW32,OUT049,1456.442738
NCC43,OUT035,3913.582802
FDW19,OUT013,1868.428388
FDN31,OUT035,3153.954135
FDI48,OUT045,760.9045898
FDS24,OUT017,1368.683254
FDF46,OUT049,1767.481584
DRG23,OUT017,2211.552129
FDG14,OUT018,2472.749758
NCY30,OUT049,3310.626705
FDO28,OUT018,1286.948488
DRD24,OUT035,2247.737396
FDI33,OUT049,1414.923432
