content_id,target_bin
8326,0.034147554
8327,0.104429401
8334,0.037264623
8335,0.052423395
8338,0.118259862
8340,0.302797079
8343,0.037337087
8345,0.081678316
8355,0.123025789
8357,0.113224958
8358,0.0592768
8359,0.260592903
8368,0.183354831
8372,0.031748808
8374,0.183383194
8376,0.020826847
8379,0.233785149
8385,0.565944138
8387,0.671298199
8390,0.253264659
8392,0.088669003
8393,0.196415023
8395,0.057097946
8396,0.048611533
8397,0.132163403
8399,0.122680485
8403,0.359195874
8404,0.170755252
8406,0.104288562
8407,0.155136049
8408,0.071396634
8409,0.132163403
8410,0.20843619
8411,0.235058168
8415,0.590641693
8418,0.058635237
8420,0.070830644
8421,0.185490744
8426,0.112010279
8434,0.036295185
8435,0.027126071
8441,0.048236187
8443,0.895141303
8452,0.153883047
8453,0.140450758
8455,0.163448803
8457,0.77845194
8459,0.154600025
8461,0.017429869
8462,0.066314657
8464,0.011479289
8466,0.110493492
8468,0.78657515
8473,0.127641567
8480,0.023077548
8486,0.015191249
8487,0.035987541
8489,0.649022247
8498,0.080248134
8500,0.339185765
8501,0.02303308
8503,0.073284228
8508,0.105711732
8509,0.04533589
8515,0.081202367
8519,0.062866476
8521,0.917562308
8523,0.07713079
8524,0.059835834
8527,0.596910567
8530,0.204854352
8534,0.230605875
8538,0.02209172
8539,0.055466076
8541,0.225236295
8544,0.099663387
8549,0.230995901
8551,0.267677362
8554,0.313882412
8558,0.022313038
8560,0.024051608
8563,0.09941546
8564,0.234484892
8565,0.036227164
8569,0.056323549
8571,0.072883253
8574,0.150213295
8575,0.113840166
8576,0.684283214
8577,0.110286759
8582,0.057964347
8584,0.073851281
8585,0.069008154
8589,0.246742195
8593,0.293969601
8594,0.013826097
8596,0.024652935
8598,0.131005919
8600,0.050949476
8602,0.19565008
8603,0.106356093
8604,0.016473854
8605,0.124888095
8610,0.091532865
8611,0.073864917
8612,0.022722248
8616,0.033630087
8617,0.237088927
8622,0.021727208
8623,0.014182322
8630,0.827375873
8631,0.014994875
8635,0.053892879
8639,0.101763172
8640,0.140528552
8641,0.248058249
8648,0.005958676
8650,0.04185327
8665,0.215853737
8666,0.169044097
8672,0.009195996
8675,0.216651391
8678,0.269767305
8680,0.167797459
8686,0.075721375
8689,0.301069668
8695,0.131072843
8709,0.755478071
8711,0.104515005
8715,0.058579401
8719,0.020511053
8725,0.214393397
8726,0.135693808
8734,0.089413599
8736,0.155121934
8738,0.010074798
8746,0.022452133
8747,0.274111896
8749,0.039093173
8753,0.044504935
8757,0.019640458
8760,0.079096138
8764,0.064016942
8770,0.205464861
8772,0.116892013
8774,0.263308669
8776,0.031406364
8779,0.182871083
8780,0.016520609
8788,0.042848169
8792,0.09390835
8797,0.112777557
8805,0.068207259
8811,0.119622407
8814,0.276870167
8820,0.051025568
8821,0.147405558
8822,0.116918227
8823,0.056829464
8824,0.058811385
8828,0.034605894
8833,0.130344657
8835,0.090599542
8837,0.136702061
8844,0.205702112
8845,0.015597471
8849,0.050599826
8851,0.065033265
8856,0.65512867
8862,0.082211429
8869,0.911589563
8871,0.102140808
8872,0.159462072
8876,0.078095421
8879,0.018512964
8880,0.065558697
8882,0.144308439
8884,0.017326087
8885,0.154198842
8886,0.075840985
8891,0.020013799
8893,0.057828704
8897,0.049632162
8904,0.197514826
8906,0.087266575
8908,0.062595979
8909,0.246130733
8914,0.043884297
8917,0.03018992
8919,0.023849063
8924,0.049141347
8926,0.053710121
8934,0.055609777
8935,0.063615989
8936,0.025926724
8943,0.313649677
8944,0.332685464
8946,0.036603494
8950,0.061398081
8951,0.151410649
8953,0.023859098
8957,0.059764105
8958,0.1472702
8963,0.019919135
8964,0.050507574
8965,0.182133905
8971,0.041728343
8980,0.260732618
8981,0.027799355
8982,0.060859758
8987,0.220673566
8989,0.078703072
8992,0.938850856
8995,0.098063994
8996,0.10168063
8997,0.057223548
8998,0.051354219
8999,0.096809126
9001,0.098868385
9003,0.023543027
9007,0.020167901
9008,0.171978573
9009,0.022188655
9010,0.333955962
9013,0.248198439
9019,0.134641331
9022,0.009113784
9023,0.061398131
9024,0.047981685
9026,0.124844753
9030,0.15805182
9034,0.027339735
9036,0.069537909
9038,0.036380314
9039,0.325423063
9044,0.08267374
9046,0.025843358
9049,0.074064428
9051,0.108274016
9052,0.181019115
9056,0.059050509
9063,0.0474557
9064,0.125940291
9067,0.02813358
9069,0.153113874
9071,0.056587426
9073,0.0294153
9074,0.152103871
9079,0.121551558
9082,0.034909403
9084,0.049885961
9087,0.073292752
9088,0.079527555
9090,0.041526464
9091,0.033739544
9094,0.074141114
9097,0.041065481
9101,0.128264352
9105,0.163796876
9106,0.032651811
9107,0.141765263
9110,0.037681349
9112,0.077738137
9122,0.025938906
9125,0.031187954
9134,0.017926467
9135,0.039733535
9138,0.06964031
9142,0.368149633
9143,0.283129213
9144,0.031804681
9149,0.922428271
9154,0.121187216
9156,0.03900418
9157,0.153709157
9160,0.037505053
9161,0.107808345
9165,0.078774501
9167,0.109191042
9168,0.045998965
9174,0.165844919
9175,0.086954651
9183,0.072879617
9185,0.191082418
9186,0.101805364
9187,0.013833123
9188,0.096795971
9193,0.232921827
9196,0.01815227
9197,0.220415114
9198,0.015342139
9202,0.110160447
9208,0.130009974
9209,0.112010761
9210,0.072310364
9213,0.136947686
9214,0.066292871
9220,0.126426304
9222,0.049963946
9223,0.13253932
9240,0.931236404
9245,0.19562292
9246,0.046060203
9251,0.353484305
9252,0.389243557
9254,0.027804368
9259,0.070568839
9260,0.149828088
9263,0.104323095
9264,0.823043317
9268,0.031157264
9270,0.0754945
9275,0.20202986
9278,0.052121052
9280,0.193847381
9286,0.060267062
9287,0.90160236
9289,0.928442327
9290,0.631350226
9292,0.015280539
9294,0.021646263
9297,0.745328577
9302,0.045378078
9303,0.044880239
9304,0.097968197
9308,0.90558657
9310,0.061606747
9311,0.391628736
9313,0.019657132
9324,0.136277585
9333,0.101210864
9335,0.255562851
9336,0.283907805
9337,0.146442619
9339,0.059737318
9340,0.03948551
9341,0.182682225
9342,0.03439321
9344,0.183633664
9349,0.10777801
9356,0.05460658
9358,0.189778228
9359,0.056259288
9365,0.047729109
9366,0.030584871
9367,0.330320056
9372,0.077076955
9373,0.059759027
9376,0.269885104
9378,0.676453235
9381,0.047273727
9382,0.316861725
9385,0.064679652
9387,0.136227365
9394,0.014800128
9396,0.046954459
9397,0.134829019
9399,0.183049995
9400,0.067666969
9403,0.179208143
9405,0.746832268
9411,0.104170906
9422,0.039184634
9423,0.05369801
9427,0.092376791
9432,0.0592768
9433,0.237901581
9442,0.785636673
9443,0.21054694
9446,0.036155016
9447,0.040184508
9451,0.311636675
9454,0.132763038
9460,0.034296916
9461,0.087278656
9463,0.064705155
9466,0.117639423
9467,0.103552665
9469,0.174682225
9472,0.032883811
9473,0.042556476
9475,0.348481142
9478,0.02963324
9479,0.905598006
9481,0.228871796
9483,0.052775118
9484,0.028596294
9487,0.033883837
9491,0.047393518
9502,0.251086437
9504,0.137003526
9505,0.029942816
9508,0.554021996
9509,0.165457632
9511,0.015460353
9522,0.110535054
9523,0.394682165
9526,0.105759772
9534,0.060539464
9549,0.076111453
9551,0.130789563
9553,0.04539304
9554,0.053270381
9562,0.025664571
9563,0.221202738
9564,0.133724936
9566,0.022110566
9568,0.059791138
9573,0.056560839
9575,0.848149038
9585,0.119988065
9586,0.22354042
9588,0.223460472
9593,0.185365009
9595,0.176522351
9605,0.174682225
9607,0.204599991
9610,0.27206651
9612,0.018431046
9613,0.071915703
9616,0.126634392
9617,0.04530375
9625,0.209037798
9627,0.193056729
9630,0.320672605
9632,0.142409062
9639,0.607550741
9640,0.249138157
9644,0.250425541
9645,0.029875463
9646,0.243506707
9651,0.057286881
9655,0.083649367
9657,0.024194673
9658,0.127910342
9660,0.293049128
9671,0.029702166
9672,0.105919904
9677,0.087193853
9678,0.068766139
9679,0.040140841
9680,0.322000453
9686,0.267590225
9688,0.262634705
9690,0.045287769
9691,0.028724243
9696,0.124266943
9699,0.092960681
9704,0.100352583
9708,0.03303486
9709,0.752776817
9716,0.037078505
9719,0.331087045
9724,0.028112407
9728,0.117359957
9730,0.091954966
9737,0.208295055
9738,0.178361675
9743,0.445360019
9744,0.055207507
9746,0.03879513
9752,0.043530609
9755,0.031191285
9759,0.130216466
9763,0.10608155
9770,0.051748664
9771,0.233437737
9772,0.117786977
9776,0.375027124
9778,0.282300442
9783,0.066300465
9784,0.178317932
9790,0.020702619
9791,0.019355463
9793,0.015468335
9796,0.029627379
9799,0.198611096
9800,0.036600149
9803,0.084651309
9805,0.15529838
9808,0.104999999
9813,0.165846793
9814,0.012087264
9815,0.015640115
9819,0.105832855
9823,0.184603457
9825,0.068570383
9829,0.731089309
9830,0.163643038
9832,0.025534998
9834,0.017075005
9840,0.116698635
9846,0.081945407
9847,0.061807387
9850,0.030381432
9852,0.174428935
9853,0.053087549
9854,0.104314198
9858,0.343794444
9859,0.053121957
9862,0.095850639
9863,0.094131698
9866,0.297033865
9867,0.080552436
9878,0.519894674
9880,0.130182246
9883,0.166972621
9886,0.153306164
9887,0.085409857
9895,0.06297131
9897,0.149759302
9900,0.098871623
9901,0.077370657
9902,0.032867715
9908,0.104297194
9911,0.171641819
9913,0.745438395
9921,0.049185818
9922,0.033521293
9924,0.225122186
9926,0.027566025
9929,0.169079493
9930,0.066116372
9933,0.116465399
9934,0.04857703
9940,0.042054847
9941,0.02634899
9942,0.679291026
9948,0.166950435
9952,0.256847874
9956,0.148976562
9963,0.094228922
9969,0.041968054
9970,0.127467014
9971,0.116605078
9972,0.036850249
9976,0.05849992
9978,0.060668176
9981,0.076145834
9994,0.039105683
9995,0.091938021
9996,0.841791234
10001,0.703549624
10004,0.220673566
10007,0.038669642
10012,0.044831653
10014,0.023702576
10015,0.023783551
10018,0.00986299
10022,0.032872138
10027,0.018108193
10031,0.568295919
10034,0.017470054
10035,0.265022384
10037,0.225915701
10038,0.166936036
10042,0.023639111
10047,0.043346926
10051,0.05555321
10053,0.105502511
10057,0.066827573
10059,0.054284573
10061,0.033972758
10062,0.160235649
10064,0.059068593
10065,0.301703117
10072,0.11144903
10079,0.176248516
10081,0.03758965
10084,0.275387754
10087,0.22770116
10091,0.030660544
10094,0.124671723
10095,0.058497013
10098,0.015936162
10099,0.050291491
10103,0.035443915
10104,0.162466698
10105,0.099789212
10111,0.156273767
10114,0.052011633
10118,0.066014278
10120,0.100760138
10122,0.326263497
10127,0.172605429
10129,0.256116611
10130,0.210480386
10131,0.007947711
10135,0.034260761
10137,0.112107144
10141,0.011678232
10142,0.122158638
10144,0.018503578
10145,0.095105347
10153,0.083406771
10156,0.248557939
10160,0.133904834
10163,0.075872996
10165,0.046886813
10166,0.03889408
10173,0.197514826
10176,0.331918122
10177,0.044222418
10183,0.728733233
10186,0.040313169
10191,0.034013435
10200,0.051548969
10206,0.150912085
10207,0.045578938
10208,0.311037148
10210,0.088868994
10214,0.031296739
10220,0.028909772
10221,0.119695162
10222,0.221705774
10225,0.059710669
10227,0.090522788
10228,0.146970059
10230,0.763484137
10234,0.073570927
10237,0.045708657
10241,0.175664319
10246,0.064204119
10247,0.018305572
10248,0.060524667
10253,0.034808086
10254,0.057874749
10256,0.028761419
10257,0.211178024
10260,0.069596109
10269,0.112722299
10271,0.013608577
10272,0.041711057
10278,0.316834188
10279,0.15745929
10281,0.06300954
10285,0.720587427
10291,0.191770448
10294,0.072501166
10298,0.175473146
10300,0.031697052
10301,0.04222388
10302,0.073277683
10305,0.030914667
10309,0.231282901
10311,0.307242266
10313,0.090366476
10314,0.623359978
10318,0.157793867
10319,0.106414071
10320,0.125001507
10325,0.032063124
10326,0.790004506
10327,0.057677137
10329,0.781698688
10331,0.099702152
10335,0.355522977
10336,0.117468383
10339,0.161771382
10344,0.035729121
10345,0.035923605
10347,0.023930351
10348,0.025292937
10357,0.036588464
10359,0.109918216
10361,0.148126626
10363,0.062233671
10364,0.2183008
10365,0.085991059
10373,0.082235107
10378,0.056349868
10379,0.176385259
10382,0.654741939
10384,0.012336231
10385,0.026028195
10387,0.013020397
10389,0.074884621
10390,0.058444668
10391,0.245195929
10392,0.095828273
10397,0.161011241
10398,0.069776243
10400,0.106913961
10401,0.003277171
10403,0.833516399
10405,0.109862421
10411,0.317851236
10412,0.092659223
10415,0.858529605
10417,0.028383088
10419,0.039729961
10420,0.242657234
10422,0.186529748
10436,0.050653306
10441,0.690411322
10445,0.818201908
10446,0.030555246
10448,0.025932738
10449,0.050348581
10457,0.147181774
10459,0.143936116
10463,0.120655916
10468,0.044976181
10472,0.303972237
10473,0.035636203
10477,0.037041514
10481,0.046799686
10485,0.085129812
10489,0.139714192
10490,0.077265631
10491,0.070822464
10492,0.047925016
10494,0.030991326
10496,0.050237252
10498,0.008436874
10503,0.18742552
10505,0.096333617
10511,0.043591222
10512,0.013513621
10515,0.046385534
10521,0.045916472
10533,0.050645251
10534,0.166213816
10536,0.058404649
10537,0.123168644
10538,0.099005468
10541,0.05995597
10542,0.010330527
10543,0.134808136
10547,0.040711424
10552,0.031359856
10556,0.112830543
10557,0.019902868
10559,0.080269805
10566,0.079273545
10570,0.039924928
10577,0.14737311
10583,0.170272022
10587,0.031506415
10595,0.016582581
10596,0.271209519
10597,0.079848298
10602,0.127238434
10603,0.054813028
10606,0.114367255
10609,0.054180485
10610,0.042131729
10613,0.079219537
10614,0.78657515
10615,0.138856707
10623,0.043118352
10625,0.264104459
10629,0.162628194
10630,0.077651794
10632,0.040063486
10641,0.043338619
10642,0.255639277
10645,0.235017044
10646,0.093554248
10658,0.181863654
10665,0.194261389
10666,0.411205868
10669,0.757513124
10670,0.037298509
10673,0.025539337
10674,0.15985966
10676,0.8044722
10677,0.14319164
10687,0.021821809
10689,0.039935993
10690,0.052877415
10694,0.047132306
10695,0.120472889
10697,0.327288627
10700,0.272672576
10703,0.039050264
10706,0.025880323
10711,0.036227164
10718,0.225741778
10719,0.088876884
10721,0.272456133
10723,0.229432871
10728,0.057021386
10730,0.038791598
10731,0.104590926
10734,0.104012119
10738,0.0951037
10741,0.334277611
10747,0.074330855
10750,0.11876001
10752,0.287503992
10756,0.056879363
10757,0.163226008
10762,0.073766073
10765,0.033871313
10767,0.079530975
10772,0.380264139
10774,0.224838023
10783,0.016996672
10785,0.184350536
10789,0.404744291
10791,0.069645481
10793,0.245167918
10795,0.028899171
10801,0.339946265
10804,0.063340728
10807,0.02220927
10808,0.081498596
10816,0.124705255
10824,0.186807985
10825,0.953196572
10827,0.042073855
10828,0.332091167
10831,0.118371904
10832,0.10209852
10833,0.030924641
10834,0.136878032
10836,0.282960041
10837,0.098913354
10839,0.218717096
10840,0.184946934
10843,0.18807445
10845,0.070961762
10847,0.110061956
10848,0.883577357
10850,0.147099484
10851,0.836506525
10852,0.103117452
10854,0.899745217
10857,0.28834919
10860,0.049396135
10861,0.310790625
10862,0.10186594
10866,0.0263002
10870,0.067543189
10871,0.038547771
10873,0.051942818
10874,0.348318054
10875,0.108731728
10876,0.192503198
10880,0.093763083
10881,0.140450758
10894,0.053403687
10896,0.112838692
10897,0.181745159
10901,0.046872822
10902,0.365017775
10906,0.022146334
10910,0.087237233
10918,0.203214372
10920,0.074938097
10921,0.820435558
10923,0.131931475
10924,0.280079336
10929,0.027200797
10930,0.022555169
10937,0.068588057
10941,0.183688673
10943,0.144251265
10944,0.054560908
10946,0.04061267
10948,0.519991722
10956,0.174663647
10959,0.112018965
10962,0.181390641
10964,0.043018994
10966,0.181741842
10969,0.207515669
10973,0.140026006
10974,0.047687893
10977,0.12775391
10978,0.048570851
10981,0.066396963
10988,0.033057226
10989,0.044256007
10993,0.06385525
10999,0.067766592
11006,0.068083314
11008,0.720706297
11015,0.185476579
11027,0.259617686
11029,0.043590836
11031,0.134789895
11034,0.023024914
11039,0.026992443
11043,0.105970495
11044,0.014123088
11048,0.064783828
11049,0.017210278
11050,0.08938052
11056,0.047152807
11057,0.067779902
11060,0.047458766
11061,0.021499177
11062,0.182725555
11064,0.019636792
11072,0.223762951
11079,0.048008229
11081,0.076884556
11086,0.057531194
11089,0.088194133
11092,0.322117411
11097,0.124650788
11099,0.101954676
11105,0.034756628
11107,0.033445688
11110,0.024911603
11112,0.026992217
11118,0.047694852
11119,0.039465145
11121,0.092601697
11124,0.031997439
11130,0.294399768
11132,0.046056589
11133,0.023843092
11137,0.237728188
11144,0.02780434
11146,0.034240425
11147,0.231207051
11149,0.112021616
11152,0.054538707
11153,0.016732688
11155,0.018912706
11157,0.826935656
11158,0.093660609
11160,0.800272619
11163,0.270637087
11165,0.14747871
11168,0.16717139
11170,0.15625528
11171,0.031366008
11180,0.0284893
11186,0.101367634
11187,0.032907131
11192,0.035825152
11195,0.08104577
11197,0.089250027
11198,0.797447993
11201,0.081713324
11207,0.067014433
11209,0.145790537
11211,0.020161446
11212,0.19935774
11219,0.08207186
11220,0.271177409
11226,0.04244758
11230,0.119377374
11232,0.064715791
11234,0.028106778
11238,0.106699429
11242,0.049934111
11245,0.045898014
11247,0.049315616
11250,0.010584048
11251,0.147276625
11253,0.11259942
11255,0.277475129
11257,0.253733394
11260,0.189056729
11261,0.049388387
11272,0.016279138
11273,0.210402875
11276,0.030070384
11279,0.073111126
11283,0.443710438
11285,0.036942141
11289,0.052513926
11290,0.07270932
11294,0.939669689
11295,0.047080998
11297,0.116738401
11301,0.08926634
11302,0.849673729
11304,0.039511893
11306,0.187245778
11307,0.029779761
11313,0.032453819
11315,0.08782829
11316,0.150848529
11317,0.310638358
11319,0.926248294
11320,0.226498925
11321,0.111766137
11331,0.019770081
11332,0.117477835
11340,0.024684744
11341,0.088415774
11344,0.016975704
11348,0.057895339
11353,0.007764908
11354,0.046039087
11357,0.413310352
11358,0.313274248
11359,0.043013551
11360,0.066064191
11361,0.108488153
11362,0.03248448
11364,0.028860486
11367,0.261224068
11373,0.025546959
11374,0.303209432
11375,0.099673072
11380,0.017684999
11383,0.04734278
11384,0.027581724
11385,0.064009465
11386,0.050632127
11387,0.017481903
11390,0.374251981
11393,0.102105009
11395,0.031531445
11408,0.014108966
11411,0.142415064
11415,0.037986644
11417,0.029309798
11419,0.196569358
11420,0.111592319
11423,0.106375829
11427,0.048203953
11429,0.102674392
11431,0.143367314
11435,0.058356866
11436,0.1679404
11440,0.263662462
11442,0.090272693
11445,0.753725237
11446,0.034258333
11449,0.033432948
11454,0.199187503
11455,0.038378108
11456,0.162505717
11459,0.020961413
11460,0.149028615
11468,0.224455404
11471,0.058525034
11472,0.034972303
11473,0.036474031
11481,0.101404417
11483,0.292870827
11487,0.277981739
11499,0.117031018
11504,0.157447455
11505,0.100987112
11506,0.06313082
11509,0.0381574
11515,0.067350854
11516,0.092709016
11517,0.143841011
11521,0.098253212
11522,0.201490138
11526,0.066779843
11528,0.029293424
11532,0.699897901
11534,0.054237655
11535,0.117945164
11536,0.05925722
11537,0.090404336
11539,0.269718048
11540,0.028265009
11541,0.057858501
11545,0.181594304
11548,0.126897284
11556,0.086037378
11557,0.099359382
11559,0.076994992
11564,0.803265228
11566,0.745143005
11569,0.027973744
11571,0.085024451
11575,0.011821728
11576,0.048892743
11577,0.066030608
11578,0.146582765
11583,0.35351508
11584,0.225445273
11586,0.279144583
11589,0.060860046
11593,0.041304837
11597,0.882835913
11598,0.039585489
11601,0.120513386
11603,0.06091162
11608,0.01174604
11613,0.021184787
11619,0.142775717
11620,0.095774605
11622,0.017359032
11626,0.014011026
11627,0.077332143
11628,0.030561216
11629,0.025790032
11630,0.019389693
11636,0.053825157
11646,0.079211176
11652,0.068359363
11656,0.164847962
11657,0.097268898
11660,0.057735912
11662,0.072878387
11664,0.058856475
11665,0.066678919
11666,0.139984886
11669,0.120419196
11670,0.09375546
11677,0.06820786
11679,0.087606019
11682,0.117775994
11685,0.424005135
11688,0.101702307
11695,0.714653677
11697,0.154999299
11698,0.672057283
11700,0.095501316
11708,0.64534265
11709,0.08414613
11714,0.055451062
11720,0.055165503
11725,0.547076338
11726,0.054253181
11728,0.023012371
11732,0.166399309
11737,0.178954405
11745,0.468744626
11746,0.024887988
11749,0.020447413
11756,0.256842339
11757,0.022614839
11759,0.034310002
11760,0.117389939
11764,0.105545264
11766,0.373183355
11768,0.028831548
11771,0.024177651
11774,0.139076122
11775,0.039943823
11776,0.525302779
11780,0.077754914
11786,0.044228947
11788,0.27898997
11790,0.115432955
11791,0.119975743
11792,0.065159134
11800,0.077803766
11802,0.103125962
11803,0.175049743
11805,0.168854947
11806,0.054180485
11807,0.030478938
11809,0.164480237
11810,0.210627861
11817,0.064851455
11818,0.091541419
11819,0.088732529
11824,0.142450618
11825,0.260617997
11830,0.152954647
11834,0.096037973
11835,0.055089252
11836,0.062233671
11838,0.055437077
11839,0.378211681
11840,0.326986878
11842,0.021388895
11843,0.047777312
11852,0.043247018
11855,0.917328535
11857,0.105125306
11858,0.308969174
11861,0.205747096
11867,0.166796399
11871,0.92480622
11873,0.124485584
11879,0.031265724
11881,0.16278607
11882,0.162955936
11883,0.023126235
11884,0.030909334
11886,0.106958579
11888,0.123624504
11890,0.120718319
11892,0.089737426
11893,0.066539656
11897,0.130379491
11898,0.07112845
11899,0.052075283
11900,0.107410803
11901,0.272586351
11906,0.063873416
11909,0.34442857
11911,0.045782427
11913,0.036243049
11915,0.054651362
11919,0.070410242
11923,0.057175242
11928,0.072798677
11933,0.28369295
11935,0.038779518
11937,0.225584472
11939,0.664456771
11940,0.005177994
11942,0.054597456
11944,0.026168185
11947,0.116892013
11954,0.149305886
11955,0.023781381
11961,0.0382342
11965,0.014860301
11966,0.672055097
11967,0.092829003
11972,0.074467607
11973,0.05558107
11974,0.112796726
11977,0.089306544
11981,0.745054563
11983,0.024169207
11984,0.060422551
11989,0.018570089
11991,0.11826731
12003,0.093754732
12009,0.16848116
12010,0.05438589
12011,0.130971533
12013,0.19994148
12023,0.178655321
12025,0.024537736
12028,0.260137535
12029,0.05460658
12033,0.469337634
12034,0.050981875
12035,0.939450625
12036,0.03758965
12041,0.086323974
12044,0.420123347
12046,0.769396565
12051,0.120085765
12053,0.703136253
12056,0.616091971
12057,0.074578422
12062,0.158605534
12064,0.015389896
12067,0.07941934
12073,0.025094378
12075,0.029084825
12076,0.02171259
12078,0.074748265
12081,0.036154167
12083,0.054770726
12084,0.31265424
12087,0.740266609
12098,0.783914975
12100,0.077918137
12107,0.034520152
12110,0.065733467
12112,0.141047657
12119,0.029169955
12120,0.031073992
12123,0.04056854
12126,0.038702438
12129,0.260095822
12132,0.125644952
12136,0.11430958
12138,0.061064633
12139,0.208158645
12144,0.089373014
12145,0.08388404
12146,0.077864653
12149,0.162560669
12151,0.225218524
12154,0.015191249
12155,0.085523046
12156,0.182314049
12158,0.150412734
12161,0.162089899
12165,0.082087755
12166,0.178260344
12170,0.09536471
12172,0.069517394
12175,0.072315801
12177,0.010081531
12178,0.222942251
12180,0.032699394
12181,0.174330779
12184,0.730069003
12185,0.795162125
12189,0.022076743
12191,0.014547676
12195,0.162654166
12196,0.808108427
12202,0.068921714
12204,0.273650871
12206,0.10571891
12210,0.795932085
12215,0.066320022
12219,0.138529574
12222,0.071791278
12224,0.403386128
12227,0.059887313
12231,0.095014781
12232,0.169825251
12236,0.076204149
12238,0.111416744
12242,0.036705819
12246,0.028449334
12247,0.013233057
12250,0.090154438
12251,0.032269508
12254,0.237305894
12255,0.035288297
12256,0.185301977
12259,0.023024914
12264,0.099584289
12267,0.103799797
12268,0.363318948
12270,0.153436873
12274,0.106845878
12275,0.041470049
12281,0.031981763
12286,0.063698658
12288,0.210842023
12289,0.862121674
12295,0.057385646
12296,0.029294646
12302,0.029753596
12303,0.782546748
12312,0.234585127
12319,0.947189943
12322,0.069086073
12325,0.165563636
12333,0.103636406
12344,0.141222904
12345,0.929514465
12346,0.079319781
12348,0.318172784
12350,0.043826227
12352,0.028926228
12354,0.059144408
12358,0.128473561
12359,0.048109674
12362,0.027249003
12363,0.09466387
12366,0.737191471
12369,0.05844945
12370,0.133885444
12372,0.171676229
12373,0.117422047
12381,0.057700184
12382,0.067777043
12383,0.23479744
12385,0.145598213
12391,0.153083827
12392,0.028023172
12393,0.215200558
12394,0.057659219
12399,0.069724746
12400,0.639545246
12403,0.059626623
12404,0.196938786
12407,0.614349102
12408,0.051364574
12414,0.116154229
12415,0.048888246
12419,0.039151533
12423,0.069529373
12424,0.168929523
12427,0.037325116
12428,0.063074978
12430,0.057560789
12431,0.063372912
12433,0.106202249
12435,0.055751675
12440,0.035421096
12441,0.030479687
12442,0.061986041
12445,0.071982318
12448,0.348566269
12451,0.074443636
12457,0.259342778
12458,0.101620732
12459,0.043044489
12462,0.057630874
12464,0.813067954
12465,0.023012371
12467,0.037100707
12469,0.131439739
12470,0.319979404
12472,0.033744959
12473,0.171317121
12475,0.098800272
12478,0.285496254
12479,0.032421858
12482,0.112146549
12483,0.036921337
12484,0.080610827
12485,0.01385306
12486,0.017075005
12492,0.883577357
12493,0.070875788
12494,0.093993464
12495,0.036983873
12497,0.818657488
12500,0.343175465
12502,0.225071447
12503,0.078250986
12504,0.069219232
12512,0.071909748
12517,0.069224426
12521,0.058735454
12525,0.035428798
12530,0.095839921
12534,0.028171056
12536,0.061558647
12538,0.036232906
12539,0.146435677
12541,0.24788109
12543,0.044138604
12545,0.282179798
12547,0.917221074
12555,0.20065362
12557,0.145063953
12561,0.024339292
12562,0.044846511
12563,0.035874545
12564,0.103421399
12566,0.117329652
12570,0.070121724
12572,0.034369289
12573,0.04062602
12586,0.088157581
12588,0.159207227
12590,0.023081329
12591,0.035252031
12592,0.09917722
12603,0.054284573
12608,0.054732987
12612,0.321616727
12614,0.099244474
12615,0.095541625
12617,0.03497982
12619,0.043469556
12620,0.921353622
12621,0.023666058
12624,0.029223388
12633,0.138741525
12637,0.054569691
12639,0.030243994
12641,0.024730359
12643,0.106608525
12644,0.163972966
12646,0.027395166
12647,0.246339692
12653,0.456548529
12662,0.071633729
12667,0.940860729
12669,0.061842603
12671,0.889253614
12675,0.103873793
12679,0.03648918
12680,0.415912784
12685,0.216553868
12686,0.12111905
12689,0.016844545
12690,0.041144071
12695,0.178323419
12696,0.163012052
12697,0.04734278
12699,0.026004492
12704,0.030904321
12707,0.072785396
12712,0.018444376
12715,0.037608612
12717,0.175279652
12722,0.16546304
12723,0.064779015
12727,0.343993038
12730,0.820913258
12734,0.046634156
12735,0.161005693
12739,0.041827188
12744,0.187743612
12748,0.817692297
12750,0.095480213
12752,0.087878121
12753,0.106572139
12759,0.188988078
12761,0.015382195
12766,0.119241558
12767,0.109840785
12768,0.035487802
12771,0.010521992
12774,0.050615738
12778,0.179353772
12779,0.14877162
12781,0.120524319
12782,0.058011618
12783,0.637905867
12785,0.086454165
12786,0.087773942
12788,0.174731642
12789,0.147131834
12790,0.018374975
12797,0.281001059
12798,0.112004281
12800,0.251086437
12805,0.060695844
12812,0.088805134
12816,0.042068324
12818,0.24278103
12819,0.052645531
12820,0.054239223
12823,0.040777873
12824,0.032068485
12825,0.465156202
12827,0.111015909
12828,0.033637657
12833,0.062645113
12837,0.051581521
12838,0.16125487
12844,0.022690449
12849,0.06988973
12852,0.926270136
12856,0.035918476
12857,0.064075186
12862,0.062425151
12875,0.288354571
12880,0.053096368
12882,0.826899881
12884,0.152673803
12885,0.089982937
12888,0.015150078
12889,0.051648785
12890,0.083182857
12892,0.178296782
12893,0.169575577
12898,0.740065988
12899,0.063495549
12900,0.124462141
12901,0.014090846
12905,0.028942209
12907,0.664053173
12908,0.084116291
12909,0.02700634
12912,0.354013804
12914,0.188536113
12922,0.325441192
12923,0.164382084
12926,0.162447647
12931,0.119690001
12933,0.032571187
12934,0.093819236
12937,0.122963458
12938,0.063532383
12941,0.063462093
12942,0.012362071
12943,0.05268915
