content_id,target_bin,target_bin,target_bin,target_bin
3421,0.063104961,0.05899487,0.052220577,0.058106802
3423,0.151013699,0.188364013,0.198822328,0.179400013
3425,0.102620963,0.074941033,0.096725254,0.091429084
3427,0.061108318,0.064189801,0.072592594,0.065963571
3431,0.094756361,0.093276934,0.083073069,0.090368788
3433,0.138162914,0.163744423,0.163170108,0.155025815
3438,0.027889413,0.03539475,0.037345813,0.033543326
3440,0.026923737,0.035880697,0.027220247,0.030008227
3442,0.030833879,0.0354531,0.02892816,0.03173838
3447,0.01084659,0.010796276,0.016796786,0.012813217
3448,0.058647191,0.062615297,0.054632483,0.058631657
3454,0.057910359,0.053029885,0.055213777,0.055384674
3456,0.231825802,0.242526442,0.218818887,0.231057043
3458,0.042866886,0.033898563,0.037271199,0.038012216
3461,0.03095641,0.022880285,0.021143652,0.024993449
3463,0.05285019,0.06377265,0.051447066,0.056023302
3469,0.364305306,0.359964657,0.364304848,0.36285827
3471,0.131290824,0.117827596,0.124834265,0.124650895
3473,0.099034548,0.103581464,0.073233527,0.091949847
3474,0.017523538,0.019399189,0.022154109,0.019692279
3475,0.135500322,0.106488643,0.110895248,0.117628071
3480,0.078148873,0.077064777,0.078757632,0.077990427
3482,0.013670568,0.022025723,0.011681368,0.015792553
3485,0.140042812,0.165072811,0.123135232,0.142750285
3489,0.111745125,0.106275255,0.09969219,0.10590419
3490,0.127808431,0.126638858,0.132938788,0.129128692
3491,0.077121211,0.076359207,0.046665213,0.06671521
3492,0.015950494,0.022982782,0.028026681,0.022319986
3494,0.041772134,0.047673897,0.039961247,0.043135759
3495,0.014739439,0.018818894,0.019930994,0.017829775
3499,0.049877824,0.058911044,0.045722033,0.051503634
3504,0.096587171,0.090602686,0.09559707,0.094262309
3508,0.415778969,0.3948346,0.468145246,0.426252938
3511,0.196353934,0.202150841,0.200545758,0.199683511
3516,0.080957581,0.063512353,0.070478026,0.07164932
3518,0.879917732,0.904989706,0.897748779,0.894218739
3521,0.059145644,0.060012793,0.068611766,0.062590068
3524,0.764500926,0.782222972,0.770116393,0.772280097
3525,0.165468986,0.173994351,0.153214869,0.164226069
3527,0.080481796,0.075433155,0.055109486,0.070341479
3528,0.032106548,0.038224264,0.030931252,0.033754022
3529,0.088316894,0.089205643,0.075824755,0.084449097
3530,0.069435447,0.064263581,0.06787892,0.067192649
3533,0.232722069,0.246752619,0.28661161,0.255362099
3538,0.834515523,0.821414012,0.826041553,0.827323696
3539,0.12078297,0.102927137,0.114928087,0.112879398
3541,0.173889355,0.163257214,0.166461403,0.167869324
3544,0.084967319,0.053639394,0.071796334,0.070134349
3545,0.296131765,0.263960092,0.27611895,0.278736936
3546,0.945044513,0.952719171,0.944344564,0.947369416
3550,0.148104575,0.115114212,0.129438428,0.130885738
3553,0.059423741,0.069315349,0.05819868,0.06231259
3555,0.318108782,0.362479655,0.32865098,0.336413139
3556,0.18454242,0.195567222,0.225068923,0.201726188
3557,0.019784166,0.021273697,0.020472144,0.020510002
3563,0.048998995,0.049863293,0.042424244,0.047095511
3568,0.214607114,0.237544951,0.212250234,0.221467433
3569,0.040223566,0.032661317,0.04890161,0.040595497
3572,0.182958042,0.204063133,0.188875417,0.191965531
3581,0.045381416,0.048199902,0.036759979,0.043447099
3584,0.063184485,0.05696442,0.063688851,0.061279252
3587,0.025828807,0.02621445,0.029439826,0.027161028
3589,0.069826738,0.062974882,0.068346921,0.067049514
3593,0.132928212,0.137026844,0.134239514,0.134731523
3595,0.135245457,0.167799983,0.112926869,0.138657436
3597,0.138759919,0.13732346,0.16699636,0.147693246
3599,0.22262828,0.238911079,0.252885422,0.238141594
3600,0.072065468,0.063571845,0.052744045,0.062793786
3604,0.658122194,0.691736203,0.685381355,0.678413251
3605,0.093626876,0.108163212,0.105393605,0.102394564
3606,0.091247357,0.087094951,0.072006529,0.083449612
3608,0.179371829,0.222398732,0.198024308,0.199931623
3609,0.065709917,0.058613192,0.05728354,0.06053555
3612,0.233261839,0.207451948,0.234461789,0.225058525
3615,0.275618913,0.27635265,0.27556106,0.275844208
3616,0.063920292,0.050205233,0.055786971,0.056637499
3623,0.177046048,0.168636009,0.201254367,0.182312141
3624,0.042773408,0.048956201,0.048774134,0.046834581
3631,0.963649473,0.955312142,0.955028406,0.957996673
3633,0.117363906,0.126425653,0.112152448,0.118647335
3636,0.295516163,0.291746462,0.297486047,0.294916224
3637,0.017652935,0.026423816,0.028693728,0.024256826
3646,0.097454003,0.09433851,0.084418034,0.092070182
3649,0.032330324,0.022983919,0.023335809,0.026216684
3652,0.039149813,0.05189149,0.051877185,0.047639496
3653,0.011170482,0.008256978,0.013292487,0.010906649
3660,0.904039956,0.909269101,0.923483701,0.912264252
3665,0.304588228,0.255430321,0.269812843,0.276610464
3668,0.135614764,0.151566336,0.138705062,0.141962054
3670,0.191543683,0.187909615,0.217022434,0.198825244
3672,0.221599699,0.231480449,0.221214249,0.224764799
3673,0.063559887,0.067100994,0.0726253,0.06776206
3675,0.283624752,0.271057157,0.318727834,0.291136581
3683,0.185355227,0.1589313,0.188280079,0.177522202
3685,0.169859113,0.149441822,0.157519155,0.15894003
3687,0.095635759,0.111710241,0.112186042,0.106510681
3688,0.074483329,0.060004397,0.086722305,0.073736677
3690,0.169333866,0.184822877,0.177899835,0.177352193
3694,0.020548329,0.023463163,0.033827709,0.0259464
3698,0.069889762,0.05890822,0.063091831,0.063963271
3710,0.146437299,0.206653432,0.171295124,0.174795285
3712,0.105763051,0.078849243,0.082377331,0.088996541
3714,0.205140651,0.22296003,0.198935681,0.209012121
3716,0.083494369,0.074803911,0.082250284,0.080182854
3719,0.033744307,0.03214685,0.051913806,0.039268321
3721,0.028649332,0.027428839,0.021738802,0.025938991
3723,0.188366057,0.179523595,0.187820015,0.185236556
3724,0.086455442,0.09822732,0.07397885,0.086220537
3726,0.036130143,0.046995848,0.045293311,0.042806434
3733,0.109282697,0.120277197,0.115919716,0.11515987
3735,0.14396467,0.128689789,0.15466306,0.142439173
3742,0.27144447,0.272511669,0.26837978,0.27077864
3743,0.200671905,0.174623208,0.200906386,0.192067166
3744,0.222031044,0.225438284,0.220761227,0.222743518
3745,0.232383694,0.202128194,0.24082894,0.225113609
3746,0.273914796,0.254907593,0.261553591,0.26345866
3749,0.070618299,0.066998763,0.087586107,0.075067723
3752,0.201734923,0.199778187,0.193890189,0.198467767
3754,0.025549481,0.028020011,0.029709526,0.027759673
3758,0.110284432,0.123392853,0.10360732,0.112428201
3759,0.221985668,0.218591033,0.230513349,0.223696683
3765,0.140215123,0.132774713,0.120624809,0.131204882
3767,0.106007187,0.147402678,0.129904855,0.127771573
3768,0.061876507,0.060166836,0.069360293,0.063801212
3775,0.153859181,0.13269382,0.150383624,0.145645542
3777,0.073815263,0.079876715,0.076798337,0.076830105
3778,0.090589964,0.106732287,0.082699102,0.093340451
3781,0.066574549,0.073662288,0.078101846,0.072779561
3789,0.144405467,0.128343791,0.142025054,0.138258104
3792,0.111037367,0.103109121,0.104929541,0.106358677
3794,0.243734805,0.23970443,0.233670551,0.239036596
3804,0.432650379,0.430862722,0.426638359,0.430050487
3807,0.132288814,0.166328419,0.15267645,0.150431228
3812,0.057520246,0.066572599,0.073123306,0.065738717
3814,0.128933211,0.117124658,0.113316337,0.119791402
3819,0.068364142,0.085113575,0.104574484,0.086017401
3821,0.847241511,0.849447693,0.836342063,0.844343755
3823,0.03222602,0.030202842,0.044720181,0.035716348
3826,0.02861801,0.030639111,0.018429785,0.025895635
3830,0.05011814,0.054764667,0.04895836,0.051280389
3835,0.131664969,0.132955436,0.137403814,0.134008073
3837,0.201567415,0.191740215,0.222628317,0.205311982
3839,0.055203902,0.030800372,0.044343617,0.043449297
3845,0.119632624,0.115197041,0.111344633,0.115391433
3847,0.065297212,0.060135736,0.065889554,0.063774167
3849,0.127085992,0.101290262,0.106697321,0.111691192
3851,0.116808975,0.120805216,0.131433579,0.123015923
3856,0.336938967,0.338795675,0.303963526,0.326566056
3857,0.26090722,0.279603537,0.224261911,0.254924223
3862,0.115302051,0.119926232,0.10208857,0.112438951
3864,0.126963104,0.117796797,0.121805257,0.122188386
3865,0.330323445,0.338993659,0.335987151,0.335101418
3866,0.038334655,0.047196497,0.040966355,0.042165836
3868,0.093994891,0.087838114,0.080824251,0.087552419
3870,0.083642667,0.08422504,0.063039667,0.076969125
3875,0.793746229,0.782789809,0.78030567,0.785613903
3877,0.072482792,0.064204643,0.079264746,0.07198406
3881,0.034324489,0.042550135,0.027587022,0.034820549
3882,0.222794478,0.216819356,0.219222778,0.219612204
3886,0.078669077,0.093678152,0.082954672,0.085100633
3888,0.888591116,0.874948643,0.910073679,0.891204479
3890,0.123471397,0.120754477,0.140145425,0.128123767
3891,0.270643773,0.292376425,0.273870844,0.278963681
3894,0.024121566,0.033979091,0.026446474,0.028182377
3896,0.042685876,0.037937238,0.037914207,0.03951244
3898,0.559831686,0.523247437,0.540997722,0.541358948
3899,0.027162582,0.032110214,0.030126236,0.029799677
3902,0.224523475,0.222296255,0.19335988,0.213393203
3908,0.101462968,0.092660523,0.092210582,0.095444691
3912,0.098964377,0.109803194,0.105564381,0.104777318
3913,0.050649233,0.04894111,0.057165072,0.052251805
3918,0.142322542,0.128942419,0.170440222,0.147235061
3925,0.111986856,0.142839912,0.132273919,0.129033563
3927,0.925001107,0.917738324,0.916553352,0.919764261
3931,0.185530796,0.190241575,0.169852767,0.181875046
3933,0.089975252,0.049275318,0.07576465,0.07167174
3935,0.244353222,0.225303367,0.245203194,0.238286594
3941,0.227171464,0.212748121,0.214867265,0.218262283
3942,0.062400852,0.069221407,0.056176235,0.062599498
3945,0.02364397,0.028420027,0.024421157,0.025495051
3947,0.075710388,0.07150971,0.069178509,0.072132869
3951,0.05731838,0.045362319,0.048074907,0.050251869
3953,0.757069603,0.758687085,0.777582351,0.764446346
3955,0.874560875,0.869039932,0.876891683,0.873497497
3958,0.026419944,0.023371818,0.026970421,0.025587395
3961,0.168895719,0.194178287,0.171467639,0.178180548
3969,0.107214188,0.108111686,0.075768003,0.097031292
3970,0.153444711,0.131907456,0.151645595,0.145665921
3974,0.100474397,0.108834444,0.106673993,0.105327611
3975,0.126086825,0.154975266,0.11443936,0.131833817
3978,0.202772062,0.230342029,0.220095291,0.217736461
3996,0.065126122,0.066200394,0.047382414,0.059569643
4001,0.21216474,0.202591709,0.209393301,0.208049917
4002,0.187806306,0.174713453,0.132833026,0.165117595
4003,0.053428542,0.062274674,0.068335781,0.061346333
4006,0.408829455,0.425961988,0.402632953,0.412474799
4010,0.10928977,0.080979406,0.107900265,0.099389814
4011,0.142632721,0.129571633,0.113756549,0.128653634
4012,0.774633341,0.732119731,0.768321972,0.758358348
4018,0.101862858,0.134129953,0.132776169,0.122922993
4026,0.166794451,0.152924148,0.152950953,0.157556517
4027,0.098643529,0.092875739,0.102636384,0.098051884
4029,0.088393164,0.072107905,0.092266741,0.084255936
4030,0.037087525,0.046908317,0.038760537,0.040918793
4034,0.096726258,0.084896276,0.092352113,0.091324882
4037,0.090657819,0.060761282,0.094226268,0.08188179
4038,0.039457145,0.037053126,0.037041825,0.037850699
4044,0.111049815,0.116293913,0.121045157,0.116129629
4051,0.05054199,0.050256536,0.033503133,0.04476722
4052,0.14683856,0.167125844,0.162521246,0.15882855
4053,0.135735671,0.124968635,0.096629278,0.119111195
4055,0.14064579,0.140266849,0.137592036,0.139501558
4056,0.875571069,0.854373981,0.87777191,0.869238987
4063,0.4243409,0.387312689,0.3676813,0.393111629
4073,0.066323864,0.058682077,0.063286412,0.062764118
4074,0.076340429,0.073010075,0.080138481,0.076496328
4075,0.036456653,0.020326657,0.030073778,0.028952363
4077,0.101875942,0.111709606,0.101942619,0.105176056
4079,0.030830406,0.027483288,0.046867789,0.035060494
4080,0.039758522,0.046251743,0.061507541,0.049172602
4083,0.033391048,0.028989952,0.023473358,0.028618119
4090,0.153163973,0.176769539,0.162438278,0.16412393
4093,0.026189317,0.025902095,0.018774144,0.023621852
4094,0.0293034,0.024159922,0.021223764,0.024895695
4095,0.042284757,0.06751447,0.064933816,0.058244348
4096,0.037590012,0.041788606,0.03108303,0.036820549
4098,0.055256118,0.049876792,0.048217836,0.051116915
4099,0.081968948,0.086753161,0.076120674,0.081614261
4101,0.222156835,0.201723112,0.206761515,0.210213821
4102,0.813215775,0.845161228,0.831106649,0.829827884
4103,0.081977539,0.083704616,0.099428995,0.088370383
4105,0.072478462,0.061107548,0.078227147,0.070604385
4113,0.175143657,0.178697628,0.19261079,0.182150691
4115,0.231440677,0.21674804,0.232401895,0.226863537
4117,0.048199698,0.06220739,0.05567779,0.055361626
4119,0.040699058,0.036768124,0.038758438,0.038741873
4120,0.021832764,0.017479817,0.018113755,0.019142112
4122,0.143446178,0.125094353,0.136673156,0.135071229
4123,0.235495186,0.248553967,0.182634148,0.222227767
4124,0.038873582,0.043097321,0.030736788,0.03756923
4125,0.175379473,0.192802007,0.187171461,0.185117647
4130,0.209405785,0.220116885,0.199758598,0.209760423
4133,0.069608606,0.050046986,0.058851683,0.059502425
4134,0.154691079,0.148858925,0.152250925,0.151933643
4137,0.05781219,0.04712474,0.056933347,0.053956759
4139,0.883255347,0.877975141,0.891383731,0.88420474
4146,0.074748186,0.084173246,0.089551552,0.082824328
4147,0.048394542,0.038653315,0.048090797,0.045046218
4148,0.298614448,0.302964613,0.318036043,0.306538368
4156,0.085610654,0.091755996,0.085656744,0.087674465
4157,0.145673633,0.124275573,0.143736735,0.137895314
4159,0.085146423,0.059904109,0.072063767,0.072371433
4170,0.157421168,0.135806192,0.169638425,0.154288595
4172,0.053673187,0.041761294,0.06671107,0.054048517
4177,0.082766331,0.070733838,0.087955306,0.080485158
4185,0.061498815,0.06209043,0.049128436,0.05757256
4186,0.084771422,0.105850302,0.082796052,0.091139259
4192,0.02821175,0.025541308,0.030248874,0.028000644
4194,0.042481304,0.038742153,0.053859347,0.045027602
4197,0.082527298,0.071133532,0.068958165,0.074206332
4200,0.143601015,0.121009899,0.121167433,0.128592783
4204,0.02058747,0.01378939,0.012589442,0.015655434
4205,0.054331612,0.044025068,0.058332484,0.052229721
4208,0.040837753,0.052686022,0.028928763,0.040817513
4209,0.190983632,0.199084205,0.175635301,0.188567713
4213,0.175757255,0.190060821,0.213714225,0.193177434
4214,0.045702764,0.0514447,0.034762008,0.043969824
4218,0.267860291,0.230718955,0.293862522,0.264147256
4221,0.077529379,0.069980578,0.084998383,0.07750278
4227,0.023339823,0.020569012,0.023080265,0.0223297
4228,0.086505395,0.086085251,0.096758883,0.089783176
4230,0.17685693,0.151336885,0.138762225,0.155652013
4232,0.05833622,0.047516237,0.058631008,0.054827822
4233,0.133362608,0.120793823,0.118579853,0.124245428
4235,0.236184273,0.279304086,0.266467283,0.260651881
4239,0.118027952,0.100177805,0.096581937,0.104929232
4240,0.039950919,0.0622983,0.044415919,0.048888379
4242,0.120128735,0.122795123,0.129513753,0.12414587
4245,0.027142457,0.032525185,0.018501094,0.026056246
4247,0.327564146,0.315454801,0.318033414,0.320350787
4248,0.111581257,0.101930999,0.094893544,0.102801933
4258,0.030391642,0.03165965,0.037072847,0.03304138
4263,0.028669607,0.024439105,0.030430327,0.027846346
4265,0.353711513,0.333711982,0.393604835,0.360342777
4266,0.032401555,0.029560855,0.031834965,0.031265792
4269,0.104640127,0.085864572,0.100424556,0.096976418
4273,0.054166675,0.0764092,0.059417485,0.06333112
4274,0.046118726,0.046261958,0.053561155,0.04864728
4275,0.162988261,0.142430363,0.154166281,0.153194968
4278,0.04120298,0.043567729,0.049824633,0.044865114
4281,0.077183613,0.074595862,0.079833298,0.077204258
4285,0.099312562,0.088169284,0.089205689,0.092229178
4292,0.120562961,0.086970842,0.112139455,0.106557753
4293,0.06636627,0.075649907,0.079578165,0.073864781
4297,0.149741373,0.174244432,0.181154785,0.168380197
4298,0.048102135,0.051887947,0.054806556,0.051598879
4302,0.139756589,0.133253235,0.160553601,0.144521142
4304,0.096055926,0.090482404,0.120150056,0.102229462
4307,0.361913955,0.275092522,0.375754205,0.337586894
4309,0.124955858,0.134960757,0.116874932,0.125597182
4313,0.078897239,0.075555896,0.085826842,0.080093326
4316,0.064743742,0.051217604,0.067579927,0.061180424
4318,0.068281162,0.076959439,0.063258918,0.06949984
4320,0.028574232,0.02141831,0.022405714,0.024132752
4324,0.833536585,0.817966038,0.806200501,0.819234375
4328,0.135541253,0.126903329,0.155385612,0.139276731
4331,0.156954998,0.149104644,0.151064691,0.152374778
4333,0.078949066,0.084855588,0.074009756,0.07927147
4334,0.01993403,0.032031659,0.021746841,0.024570843
4335,0.288607259,0.28621571,0.259328769,0.27805058
4337,0.509474889,0.518832021,0.516771544,0.515026151
4338,0.461142592,0.487521933,0.467255374,0.4719733
4339,0.13552255,0.134694583,0.146307673,0.138841602
4341,0.088704439,0.087408318,0.081477864,0.08586354
4342,0.023998453,0.039146798,0.033438213,0.032194488
4344,0.041784128,0.048117562,0.039030885,0.042977525
4348,0.038353804,0.045334824,0.039001047,0.040896558
4349,0.062218765,0.051802145,0.049355184,0.054458698
4352,0.040674513,0.048785592,0.043331981,0.044264029
4355,0.070269598,0.06947704,0.062221306,0.067322648
4357,0.087179586,0.079997061,0.076888356,0.081355001
4360,0.149441886,0.133524553,0.187451471,0.15680597
4363,0.035425879,0.044014841,0.048100987,0.042513902
4370,0.263046382,0.249167225,0.257496826,0.256570144
4373,0.090297506,0.118322467,0.098698325,0.102439433
4375,0.289216161,0.296362274,0.355363317,0.313647251
4376,0.395253292,0.43506812,0.436929315,0.422416909
4377,0.030364531,0.024191928,0.016556609,0.023704356
4379,0.032473188,0.031260547,0.032471763,0.032068499
4384,0.082090239,0.086314782,0.104743629,0.09104955
4385,0.14086129,0.139891051,0.129312991,0.136688444
4390,0.034042781,0.028643653,0.029242809,0.030643081
4391,0.135905251,0.122537421,0.132058358,0.13016701
4398,0.24888813,0.219941866,0.227672688,0.232167561
4399,0.108505359,0.114778912,0.10711324,0.110132504
4401,0.093436129,0.087782528,0.074562188,0.085260282
4402,0.031347669,0.026037697,0.022149226,0.026511531
4405,0.03276166,0.038690826,0.020449105,0.030633864
4406,0.043312888,0.050846947,0.056274961,0.050144932
4413,0.009095763,0.019210882,0.021044499,0.016450381
4418,0.101346287,0.125509986,0.111844095,0.112900123
4422,0.057575726,0.064158445,0.051130687,0.057621619
4426,0.090264126,0.086599275,0.079423742,0.085429048
4430,0.148101671,0.146774638,0.102415848,0.132430719
4434,0.114422993,0.123203956,0.103798778,0.113808575
4435,0.041474087,0.053709129,0.040250636,0.045144618
4441,0.103815402,0.102777709,0.093869436,0.100154182
4444,0.028308524,0.023997426,0.02279834,0.025034763
4447,0.072107828,0.064290451,0.073079603,0.069825961
4448,0.029018558,0.020967462,0.019974299,0.023320106
4449,0.175660552,0.137922136,0.16246606,0.158682916
4450,0.298339909,0.330001316,0.307325717,0.311888981
4453,0.07943411,0.087456426,0.078621439,0.081837325
4455,0.044467612,0.031697077,0.035846478,0.037337056
4456,0.025682251,0.024744962,0.028687471,0.026371561
4458,0.187758584,0.172536213,0.160830037,0.173708278
4459,0.039733102,0.046639068,0.043400322,0.043257498
4462,0.054682472,0.054223627,0.049414635,0.052773578
4465,0.087768873,0.090454509,0.06990534,0.082709574
4467,0.085808026,0.091533492,0.093609393,0.09031697
4468,0.146832631,0.148631556,0.195569957,0.163678048
4471,0.220001085,0.228180801,0.246687189,0.231623025
4472,0.095389317,0.114628551,0.109669258,0.106562375
4476,0.116418188,0.135426191,0.098537276,0.116793885
4478,0.072540152,0.072366616,0.082039714,0.075648827
4486,0.032822853,0.024138827,0.032602264,0.029854648
4491,0.129152594,0.129577737,0.123746362,0.127492231
4497,0.099755485,0.093620436,0.094323389,0.09589977
4498,0.16211623,0.148995752,0.15518594,0.155432641
4499,0.090173795,0.062834611,0.08629076,0.079766389
4501,0.250574641,0.266904986,0.255510734,0.257663454
4508,0.062678272,0.052785848,0.027438613,0.047634244
4509,0.195571093,0.204731515,0.161794866,0.187365825
4512,0.383661912,0.35490243,0.368219179,0.36892784
4517,0.033509014,0.039490674,0.046181642,0.03972711
4520,0.332686507,0.309654186,0.304952707,0.315764467
4521,0.04863024,0.056466386,0.053754604,0.05295041
4523,0.139914817,0.113930758,0.131464586,0.128436721
4524,0.03805221,0.035882711,0.03444464,0.03612652
4527,0.061707239,0.067140081,0.049780033,0.059542451
4528,0.867226965,0.855587527,0.853300605,0.858705032
4529,0.835286572,0.839421564,0.85564087,0.843449669
4534,0.145799898,0.146815497,0.134272343,0.142295912
4535,0.081354154,0.084615927,0.073516801,0.079828961
4542,0.124209948,0.116433077,0.110769585,0.117137536
4544,0.018199596,0.026481704,0.030096868,0.024926056
4548,0.011882202,0.013406659,0.015965676,0.013751512
4549,0.04613492,0.033752874,0.046756041,0.042214612
4551,0.042034698,0.041556945,0.046887373,0.043493005
4553,0.168535554,0.180628954,0.190055821,0.17974011
4557,0.874007543,0.858492249,0.86750296,0.866667584
4559,0.038967317,0.046309769,0.041654067,0.042310384
4562,0.111780485,0.09134882,0.112678554,0.105269287
4563,0.166306527,0.173293076,0.17415458,0.171251394
4564,0.13942058,0.151438029,0.163277337,0.151378649
4569,0.167393794,0.144592724,0.193054524,0.168347014
4572,0.225598005,0.210270512,0.210416293,0.21542827
4574,0.010090609,0.012387324,0.013102911,0.011860282
4575,0.082108481,0.086722805,0.076467421,0.081766236
4576,0.213258823,0.188423814,0.20841979,0.203367476
4577,0.64889106,0.641182946,0.65686351,0.648979172
4579,0.053708522,0.040122053,0.041836046,0.045222207
4580,0.032157683,0.039352526,0.030130228,0.033880146
4584,0.225630464,0.185289362,0.235743681,0.215554502
4587,0.359637152,0.353389381,0.340401062,0.351142532
4591,0.840362859,0.850065841,0.856722249,0.849050316
4598,0.022949546,0.021227963,0.027429989,0.023869166
4602,0.144626683,0.14407563,0.123366176,0.137356163
4603,0.046119512,0.061861751,0.038939621,0.048973628
4607,0.056500868,0.056715835,0.059610156,0.057608953
4609,0.025373405,0.0273059,0.033987875,0.02888906
4614,0.272892161,0.28748216,0.244941319,0.268438547
4617,0.149812461,0.156315401,0.187774022,0.164633961
4620,0.07063148,0.051528255,0.057544579,0.059901438
4625,0.012439738,0.009672715,0.02151788,0.014543445
4626,0.12281861,0.143372195,0.127387293,0.131192699
4627,0.078996734,0.06744682,0.075583532,0.074009029
4631,0.10582058,0.121814231,0.094763413,0.107466075
4632,0.031431332,0.046109471,0.0437193,0.040420034
4634,0.251279678,0.270648286,0.263507848,0.261811937
4635,0.152875527,0.171103926,0.135601435,0.15319363
4636,0.053154145,0.040512667,0.040506671,0.044724494
4640,0.197623118,0.185962741,0.180196261,0.187927374
4641,0.07100479,0.063374489,0.072757476,0.069045585
4642,0.1502816,0.165576982,0.153806327,0.15655497
4647,0.067398942,0.081911196,0.065143009,0.071484382
4649,0.020940562,0.036183044,0.028230391,0.028451332
4650,0.070421737,0.062683245,0.070339906,0.067814963
4651,0.081963128,0.075795687,0.08446548,0.080741431
4654,0.121337461,0.129888107,0.106138191,0.119121253
4656,0.041642635,0.034674628,0.032791143,0.036369469
4661,0.012747847,0.016254568,0.020689619,0.016564011
4668,0.351172611,0.362308459,0.366213521,0.359898197
4669,0.069847703,0.053491809,0.064923687,0.062754399
4677,0.100165678,0.116713105,0.09588125,0.104253345
4678,0.014168022,0.017954983,0.022667486,0.018263497
4679,0.186025587,0.171430484,0.136338502,0.164598191
4688,0.119854824,0.101277694,0.099239717,0.106790745
4689,0.056684113,0.070605835,0.069736836,0.065675595
4690,0.057786714,0.041589362,0.043563349,0.047646475
4691,0.237377892,0.239514281,0.243317633,0.240069935
4696,0.03203952,0.035680866,0.026810923,0.031510436
4697,0.17263371,0.136830764,0.132442184,0.14730222
4699,0.110267803,0.109258113,0.13074632,0.116757412
4701,0.049739501,0.047886428,0.057758257,0.051794729
4702,0.048776862,0.031626201,0.052839899,0.04441432
4703,0.103459448,0.092550527,0.088402666,0.094804213
4712,0.0115494,0.011398456,0.014411492,0.012453116
4718,0.120872665,0.098031449,0.10993062,0.109611578
4719,0.05054056,0.03911154,0.056584324,0.048745475
4721,0.030937738,0.040156813,0.027028764,0.032707772
4722,0.029883888,0.036944674,0.037219474,0.034682679
4725,0.121470742,0.137628283,0.136144971,0.131747999
4731,0.113338904,0.125233529,0.08574913,0.108107187
4736,0.026539161,0.02187337,0.029925236,0.026112589
4738,0.104853126,0.077253702,0.089531598,0.090546142
4739,0.119013312,0.113213393,0.107900974,0.113375893
4741,0.855614006,0.84622141,0.848915746,0.850250387
4743,0.053360289,0.03463769,0.037677217,0.041891732
4744,0.131064336,0.118349458,0.117695253,0.122369682
4746,0.069817404,0.072758933,0.065258908,0.069278415
4752,0.048405466,0.050374015,0.062931902,0.053903794
4759,0.19988359,0.209055695,0.20415492,0.204364735
4760,0.356628025,0.301024874,0.328365766,0.328672888
4761,0.152978457,0.143187977,0.147105885,0.147757439
4765,0.046638642,0.052497676,0.045943831,0.04836005
4773,0.006089504,0.006567101,0.009839878,0.007498828
4775,0.025214706,0.022055706,0.022636049,0.023302154
4778,0.159021235,0.139688942,0.157090971,0.151933716
4782,0.066794463,0.072588444,0.095600186,0.078327697
4792,0.057608256,0.032086157,0.039661059,0.04311849
4794,0.067262383,0.067942275,0.056644805,0.063949821
4798,0.071773405,0.059319322,0.056276263,0.06245633
4807,0.171056094,0.139994838,0.13882984,0.149960257
4808,0.314643157,0.321063979,0.298937123,0.311548086
4810,0.027125586,0.050132052,0.038687112,0.03864825
4815,0.782040741,0.814914722,0.777497074,0.791484179
4817,0.207677224,0.192742734,0.158886646,0.186435535
4822,0.173789862,0.17664026,0.179827001,0.176752374
4825,0.165122225,0.149874734,0.144309357,0.153102105
4826,0.79335711,0.790615136,0.814493977,0.799488741
4827,0.020196587,0.017802447,0.023474294,0.02049111
4834,0.054763757,0.058759421,0.04015621,0.051226463
4837,0.196810054,0.233181988,0.195954081,0.208648708
4838,0.117619109,0.095081751,0.119571916,0.110757592
4842,0.073918373,0.068490661,0.065587725,0.069332253
4860,0.015170628,0.017309774,0.019588611,0.017356338
4865,0.034260593,0.038758492,0.039058416,0.037359167
4873,0.038842653,0.054145555,0.04199191,0.044993373
4874,0.165105725,0.208008222,0.189085295,0.187399748
4877,0.247433836,0.246249996,0.254217848,0.24930056
4880,0.199529248,0.198567066,0.184461809,0.194186041
4882,0.116280776,0.129633609,0.116307057,0.120740481
4883,0.200573658,0.203289589,0.2081834,0.204015549
4884,0.074761549,0.068546507,0.083188075,0.075498711
4887,0.193559903,0.222850663,0.179063333,0.1984913
4889,0.296275263,0.284030543,0.301177576,0.293827794
4892,0.071913873,0.056697807,0.08036313,0.06965827
4898,0.027895519,0.024547986,0.025183287,0.025875597
4900,0.696618975,0.725225644,0.701766618,0.707870412
4901,0.175571976,0.186231474,0.178471925,0.180091791
4902,0.032887373,0.024724435,0.030385204,0.029332338
4905,0.035742441,0.042482527,0.034082946,0.037435971
4907,0.033015795,0.019253563,0.028808555,0.027025971
4918,0.041548464,0.041394413,0.041947418,0.041630098
4919,0.045678095,0.057837218,0.045261833,0.049592382
4921,0.022619824,0.018291738,0.022235244,0.021048935
4926,0.255728374,0.237890295,0.258457652,0.250692107
4939,0.196209058,0.166716464,0.16231111,0.175078877
4940,0.167615088,0.160223964,0.160141547,0.1626602
4941,0.099110071,0.107872095,0.105327711,0.104103292
4942,0.067399885,0.056137918,0.058233699,0.060590501
4944,0.311068085,0.307959796,0.302754714,0.307260865
4945,0.049654939,0.055159948,0.043021534,0.049278807
4946,0.020940562,0.036183044,0.028230391,0.028451332
4948,0.020957672,0.018059752,0.017773784,0.018930402
4952,0.026898038,0.022734685,0.03286497,0.027499231
