"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays","predict","predictclass"
"468","VALID","PWR","Open","Male","Northern","RENTED",55,"Three Full Years",4,5,22,0,"3",0,2012,3,3,2015,8,3," Card II TYPE",772.695,0,2175.28,0,116.2,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,-3,0.0115637304412667,0
"469","VALID","PPL","Open","Male","Eastern","RENTED",62,"Three Full Years",5,6,22,0,"3",0,2012,3,4,2015,8,4," Card II TYPE",741.09,0,2113.75,0,167.15,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,-4,0.0114414156666026,0
"470","VALID","KLA","Open","Male","Northern","RENTED",28,"Three Full Years",4,0,12,2,"3",0,2012,3,9,2015,7,9," Card II TYPE",1311.45,0,1689.2,249,774.35,0,-90,"3",1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1236,21,0.0837693804029841,0
"471","VALID","PWM","Open","Female","Northern","RENTED",52,"Three Full Years",4,0,17,0,"3",0,2012,3,6,2015,7,6," Card II TYPE",1305.99,0,1809.57,0,635.35,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,24,0.00857327502476983,0
"472","VALID","CNN","Open","Female","Eastern","RENTED",49,"Three Full Years",5,10,17,0,"3",0,2012,3,3,2015,8,3," Card II TYPE",645.54,0,2042.31,472,198.2,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,-3,0.0288908639231231,0
"473","VALID","CHC","Open","Female","Eastern","RENTED",50,"Three Full Years",6,5,17,0,"3",0,2012,3,6,2015,7,6," Card II TYPE",645.225,0,1990.36,219,94.55,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,24,0.0947107967492193,0
"474","VALID","PWR","Open","Male","Eastern","BOUGHT",45,"Three Full Years",4,0,12,0,"3",0,2012,3,8,2015,7,8," Card II TYPE",629.895,0,2194.42,0,90.3,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,22,0.0345199032220989,0
"475","VALID","PPL","Open","Male","Eastern","RENTED",42,"Three Full Years",1,5,7,1,"3",0,2012,3,4,2015,8,4," Card II TYPE",160.965,0,3186.52,0,24.45,0,-68,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,-4,0.0774563347469084,0
"476","VALID","PWR","Open","Female","Northern","RENTED",57,"Three Full Years",6,13,7,0,"3",0,2012,3,3,2015,8,3," Card II TYPE",872.865,0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,-3,0.0551187711027451,0
"477","VALID","PWR","Closed","Male","Western","RENTED",48.36261905,"Three Full Years",4,0,7,1,"None",1,2012,3,5,2015,7,27,"None",0,415.4,1787.33,0,220.4,1,-112,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,3,0.496604761973023,1
"478","VALID","POP","Open","Female","Northern","BOUGHT",47,"Three Full Years",6,13,21,0,"3",0,2012,12,21,2015,7,7," Card II TYPE",898.695,0,2194.05,0,236.1,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,23,0.0110284384014085,0
"479","VALID","PWR","Open","Male","Eastern","BOUGHT",53.58222682,"Three Full Years",4,0,22,1,"3",0,2012,3,7,2015,7,7," Card II TYPE",629.895,0,2094.47,0,92.4,0,-34,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1238,23,0.0326286106528714,0
"480","VALID","PRR","Open","Male","Northern","BOUGHT",51.27642936,"Three Full Years",8,0,17,0,"3",0,2012,3,6,2015,7,6," Card II TYPE",375.795,0,2186.53,0,107.05,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,24,0.0442932706135325,0
"481","VALID","PWR","Open","Male","Northern","BOUGHT",61,"Three Full Years",8,5,22,1,"3",0,2012,3,17,2015,7,17," Card II TYPE",629.895,0,1953.39,29,228.6,0,-109,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,13,0.00985032187472097,0
"482","VALID","PWR","Open","Female","Eastern","RENTED",49,"Three Full Years",4,0,12,5,"3",1,2012,3,15,2015,10,15," Card II TYPE",2199.015,1994.3,2013.95,154,387.1,0,-82,"3",1,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1230,-75,0.0763001380148344,0
"483","VALID","PWR","Open","Male","Eastern","RENTED",43,"Three Full Years",4,0,12,0,"3",0,2012,3,11,2015,7,11," Card II TYPE",717.36,0,2054.04,682,419.35,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,19,0.046254237948684,0
"484","VALID","PWM","Open","Male","Western","RENTED",73,"Three Full Years",7,14,22,0,"3",0,2012,3,8,2015,7,8," Card II TYPE",1629.6,0,1826.26,0,29.15,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,22,0.0135410827223677,0
"485","VALID","PMM","Open","Female","Eastern","RENTED",76,"Three Full Years",9,14,22,0,"3",0,2012,3,14,2015,7,14," Card II TYPE",821.94,0,1873.03,0,56.35,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,16,0.00603898907802068,0
"486","VALID","PWR","Open","Male","Northern","RENTED",50,"Three Full Years",6,10,17,0,"3",0,2012,3,13,2015,7,13,"Paper based/Post",734.79,0,1938.55,0,145.1,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,17,0.0131943087854888,0
"487","VALID","PPL","Open","Male","Eastern","RENTED",37,"Three Full Years",3,0,21,0,"3",0,2012,3,8,2015,7,8," Card II TYPE",835.17,0,1704.74,0,76.15,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,22,0.0349098203098401,0
"488","VALID","PWR","Open","Female","Eastern","BOUGHT",77,"Three Full Years",3,20,21,0,"3",0,2012,3,14,2015,7,14," Card II TYPE",524.895,0,1668.39,0,2.35,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,16,0.0379439713717438,0
"489","VALID","KLA","Open","Female","Northern","BOUGHT",46.80833333,"Three Full Years",4,0,12,1,"3",0,2012,3,14,2015,7,14," Card II TYPE",1084.44,0,2134.51,35,742.8,0,-37,"3",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1231,16,0.0342096615280025,0
"490","VALID","POP","Open","Female","Eastern","RENTED",38,"Three Full Years",2,0,12,1,"3",0,2012,4,3,2015,7,5," Card I TYPE",958.965,0,1995.7,0,408.3,0,-96,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1212,25,0.0468161912707146,0
"491","INVALID","PWR","Open","Male","Northern","RENTED",53,"Three Full Years",5,20,21,0,"3",0,2012,3,17,2015,7,17," Card II TYPE",820.365,0,1914.35,14,318.25,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,13,0.0161950086930301,0
"492","VALID","PWR","Open","Female","Northern","RENTED",69,"Three Full Years",6,14,17,0,"3",0,2012,3,19,2015,7,19," Card II TYPE",760.83,0,1715,0,93.9,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,11,0.0276695803040639,0
"493","VALID","PWR","Open","Male","Western","BOUGHT",55.53311905,"Three Full Years",3,0,22,0,"3",0,2012,3,24,2015,7,24," Card II TYPE",650.37,0,2205.23,0,253.45,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,6,0.00838954300107434,0
"494","VALID","KLA","Open","Female","Northern","RENTED",83,"Three Full Years",4,0,22,0,"3",0,2012,4,26,2015,7,22," Card II TYPE",1068.165,0,1929.76,0,450.7,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,8,0.00744406863767654,0
"495","VALID","PWR","Open","Female","Eastern","BOUGHT",59,"Three Full Years",3,0,22,0,"3",3,2012,3,21,2015,7,21," Card II TYPE",808.29,669.8,1929.13,72,535.15,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,9,0.0768624402882997,0
"496","VALID","PWR","Open","Female","Northern","RENTED",54,"Three Full Years",5,20,21,0,"3",0,2012,3,29,2015,7,29," Card II TYPE",879.165,0,1797.71,0,36.95,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,1,0.0651689633459318,0
"497","VALID","PWR","Open","Male","Northern","RENTED",47.15306061,"Three Full Years",4,0,12,0,"3",0,2012,3,22,2015,7,22," Card II TYPE",826.14,0,1988.51,0,178.45,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,8,0.0216391539210454,0
"498","VALID","PRP","Open","Female","Western","RENTED",47.9112619,"Three Full Years",5,0,7,0,"3",0,2012,4,11,2015,8,1," Card II TYPE",751.38,0,1439.15,428,432.1,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,-1,0.0762734219159465,0
"499","VALID","PPL","Open","Female","Eastern","RENTED",45,"Three Full Years",2,0,21,7,"3",0,2012,3,23,2015,7,30," Card II TYPE",750.54,0,2006.78,867,840.55,0,-102,"3",4,2,1,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1222,0,0.150048428654671,0
"500","VALID","KLA","Open","Male","Southern","RENTED",49,"Three Full Years",6,0,7,0,"3",0,2012,3,27,2015,7,27," Card II TYPE",1063.965,0,2200.56,0,697.45,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,3,0.0421337873847224,0
"501","VALID","PWR","Open","Male","Northern","RENTED",48,"Three Full Years",4,0,17,0,"3",0,2012,3,27,2015,7,27," Card II TYPE",773.01,0,1942.8,0,247.8,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,3,0.0161994490653742,0
"502","VALID","PWM","Open","Female","Northern","RENTED",86,"Three Full Years",1,13,22,0,"3",0,2012,3,30,2015,7,30," Card I TYPE",1707.3,0,2198.13,0,290.15,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0.056027540178271,0
"503","VALID","PWR","Open","Male","Northern","RENTED",29,"Three Full Years",7,0,12,0,"3",0,2012,3,26,2015,7,26," Card II TYPE",804.405,0,2183.64,0,352.3,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,4,0.0657223740573972,0
"504","VALID","KLA","Open","Male","Northern","RENTED",45.74836564,"Three Full Years",4,0,12,0,"3",0,2012,3,29,2015,7,29," Card II TYPE",1129.275,0,2167.81,0,204.85,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,1,0.0265357125343289,0
"505","VALID","PWR","Open","Female","Western","BOUGHT",50.13736111,"Three Full Years",1,0,7,0,"3",0,2012,3,28,2015,7,28," Card II TYPE",664.755,0,2175.44,0,248.95,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,2,0.0476328054398764,0
"506","VALID","PRP","Open","Male","Northern","RENTED",32,"Three Full Years",6,8,17,0,"3",0,2012,3,31,2015,7,31," Card II TYPE",962.85,0,1923.68,1,360.35,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,-1,0.0395930578825064,0
"507","VALID","PWR","Open","Female","Northern","BOUGHT",52,"Three Full Years",8,0,12,2,"3",1,2012,3,30,2015,7,30," Card II TYPE",597.87,469.4,2098.27,0,307.2,0,-70,"3",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1215,0,0.0916857178418431,0
"508","VALID","PWR","Open","Female","Eastern","BOUGHT",63,"Three Full Years",5,13,22,0,"3",0,2012,4,4,2015,8,4," Card II TYPE",670.845,0,2196.53,0,120.55,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,-4,0.00956130887847394,0
"509","INVALID","PPL","Open","Male","Western","RENTED",51.19085714,"Three Full Years",6,0,12,0,"3",0,2012,4,5,2015,7,5," Card II TYPE",877.275,0,2041.81,1105,576.3,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,25,0.0621211238007527,0
"510","VALID","POP","Open","Male","Eastern","BOUGHT",50,"Three Full Years",10,5,17,0,"3",0,2012,4,5,2015,7,5," Card II TYPE",965.37,0,1985.95,0,339.45,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,25,0.0198768957802095,0
"511","VALID","PPL","Open","Male","Western","RENTED",79,"Three Full Years",2,14,21,3,"3",1,2012,4,7,2015,7,12," Card II TYPE",751.8,666,1712.92,91,408.4,0,-106,"3",2,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1208,18,0.245108974369243,1
"512","VALID","PWR","Open","Female","Eastern","RENTED",41,"Three Full Years",5,0,17,3,"3",3,2012,4,12,2015,7,27," Card II TYPE",598.395,469.9,1587.92,0,124.5,0,-78,"3",3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1203,3,0.0739274406686891,0
"513","VALID","MXX","Open","Male","Northern","RENTED",35,"Three Full Years",4,0,7,0,"3",0,2012,4,7,2015,7,7," Card I TYPE",1525.86,0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,23,0.114914328986779,0
"514","VALID","PRP","Open","Male","Northern","RENTED",54,"Three Full Years",4,10,22,0,"3",0,2012,4,7,2015,7,7," Card I TYPE",794.64,0,1947.1,0,87,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,23,0.00325001145317219,0
"515","VALID","PWR","Open","Male","Eastern","RENTED",52,"Three Full Years",6,0,12,0,"3",0,2012,5,1,2015,7,31," Card II TYPE",880.32,0,2034.33,0,188.8,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,-1,0.0405172357875854,0
"516","VALID","PWR","Open","Male","Northern","BOUGHT",48.09071374,"Three Full Years",4,0,7,0,"3",0,2012,4,11,2015,7,11," Card II TYPE",1550.745,0,2201.54,0,456.65,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,19,0.0396166571204085,0
"517","VALID","PWR","Open","Female","Northern","RENTED",54,"Three Full Years",3,13,12,1,"3",0,2012,4,15,2015,7,15," Card II TYPE",794.64,0,1904.84,0,247.05,0,-34,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,15,0.0404584926250391,0
"518","VALID","PRP","Open","Male","Western","RENTED",46.64759524,"Three Full Years",3,0,7,1,"2",1,2012,4,13,2015,7,13," Card II TYPE",1582.035,735.4,1377.31,0,0.1,0,-76,"3",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,17,0.0957951950542629,0
"519","VALID","KLA","Open","Male","Eastern","BOUGHT",69,"Three Full Years",5,0,12,0,"3",0,2012,4,17,2015,7,17," Card II TYPE",917.385,0,1996.17,0,471.2,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,13,0.0281448690774851,0
"520","VALID","PWR","Open","Male","Northern","BOUGHT",48,"Three Full Years",4,0,22,1,"3",0,2012,4,19,2015,7,19," Card II TYPE",524.895,0,1619.77,0,35.45,0,-105,"3",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1196,11,0.0132086583045311,0
"521","VALID","PWR","Open","Female","Northern","RENTED",63,"Three Full Years",4,0,22,0,"3",0,2012,5,12,2015,7,17," Card II TYPE",928.935,0,2195.52,46,310.85,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,13,0.00685890358104371,0
"522","INVALID","PWR","Open","Male","Eastern","BOUGHT",51.74641667,"Three Full Years",3,0,12,0,"3",0,2012,4,18,2015,7,18," Card II TYPE",762.93,0,1588.84,0,3.55,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,12,0.0391296313214116,0
"523","VALID","PWM","Open","Female","Northern","BOUGHT",46,"Three Full Years",5,8,17,0,"3",0,2012,4,22,2015,7,22," Card II TYPE",1175.37,0,1008.21,0,254.75,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,8,0.0299918850574177,0
"524","VALID","PRP","Open","Male","Western","RENTED",41,"Three Full Years",7,0,17,0,"3",0,2012,4,17,2015,7,17," Card II TYPE",961.695,0,2201.79,8,365.9,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,13,0.0192700671264902,0
"525","VALID","PRR","Open","Male","Eastern","RENTED",57,"Three Full Years",3,0,7,0,"3",0,2012,4,18,2015,7,18," Card II TYPE",753.585,0,2197.5,527,414.6,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,12,0.03492216252652,0
"526","INVALID","POP","Open","Male","Eastern","BOUGHT",48,"Three Full Years",4,0,12,0,"3",0,2012,4,21,2015,7,21," Card II TYPE",977.34,0,1894.51,0,217.2,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,9,0.0264614974292927,0
"527","VALID","PWR","Open","Male","Eastern","BOUGHT",48,"Three Full Years",3,0,17,0,"3",3,2012,4,19,2015,7,19," Card II TYPE",707.28,573.6,2169.21,0,241.85,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,11,0.042671509467531,0
"528","VALID","PWR","Open","Female","Northern","RENTED",69,"Three Full Years",3,0,7,5,"3",0,2012,4,24,2015,7,24,"Paper based/Post",834.75,0,1917.69,0,106.75,0,-55,"3",2,3,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1191,6,0.0611453178264201,0
"529","VALID","PWR","Open","Male","Northern","BOUGHT",54,"Three Full Years",5,0,12,0,"3",0,2012,5,19,2015,7,19," Card II TYPE",689.745,0,2027.54,0,183.4,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,11,0.0198253301973455,0
"530","VALID","PWM","Open","Male","Northern","RENTED",46.74177564,"Three Full Years",5,0,17,0,"3",0,2012,4,26,2015,7,26," Card II TYPE",1236.9,0,2131.39,0,427.35,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,4,0.0107469096493442,0
"531","VALID","KLA","Open","Male","Northern","RENTED",26,"Three Full Years",3,0,2,0,"3",0,2012,4,28,2015,7,28," Card II TYPE",1069.53,0,2199.37,0,688.45,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,2,0.0339973464549985,0
"532","VALID","MXX","Open","Female","Eastern","RENTED",48.2949878,"Three Full Years",5,0,4,0,"2",0,2012,6,2,2015,8,2," Card I TYPE",1483.23,0,2157.25,0,328.25,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,-2,0.0746448792382143,0
"533","VALID","PPL","Open","Female","Western","RENTED",51,"Three Full Years",4,0,12,0,"3",0,2012,5,25,2015,7,25," Card II TYPE",1138.2,0,2198.43,587,314.15,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,5,0.0267244551852345,0
"534","VALID","PWR","Open","Male","Eastern","RENTED",61,"Three Full Years",3,0,7,1,"3",0,2012,5,2,2015,8,1," Card I TYPE",874.86,0,2195.12,0,31.6,0,-61,"3",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,-1,0.0493607567988802,0
"535","VALID","PWR","Open","Female","Northern","RENTED",71,"Three Full Years",5,20,22,1,"3",0,2012,5,2,2015,8,1," Card I TYPE",783.51,0,1632.94,0,193.65,0,-60,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,-1,0.0612502637738362,0
"536","VALID","PWR","Open","Female","Western","RENTED",61,"Three Full Years",9,14,21,0,"3",0,2012,5,2,2015,8,1," Card II TYPE",824.355,0,2203.95,0,126.75,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,-1,0.0500522827564273,0
"537","VALID","PWR","Open","Female","Northern","RENTED",50,"Three Full Years",6,5,22,2,"3",0,2012,5,1,2015,7,31," Card II TYPE",782.25,0,1655.45,0,119.7,0,-76,"3",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1184,-1,0.0292487734018359,0
"538","VALID","KLA","Open","Female","Northern","RENTED",49,"Three Full Years",7,9,22,0,"3",0,2012,5,8,2015,7,8," Card II TYPE",1056.09,0,2201.52,0,261.4,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,22,0.00648279323801398,0
"539","VALID","POP","Open","Female","Northern","RENTED",52,"Three Full Years",3,0,4,0,"3",0,2012,5,9,2015,7,9," Card I TYPE",1137.465,0,2199.02,0,287.4,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,21,0.0260588390249759,0
"540","VALID","PWR","Open","Female","Northern","RENTED",49.42940287,"Three Full Years",1,0,7,0,"3",0,2012,5,3,2015,8,3," Card II TYPE",825.405,0,1848.26,0,158.2,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,-3,0.0387972402158193,0
"541","VALID","PWR","Closed","Male","Southern","RENTED",51,"Three Full Years",5,0,7,2,"3",0,2012,5,4,2015,7,30," Card II TYPE",871.395,0,1777.81,0,189.75,0,-103,"3",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1181,0,0.127088276248891,0
"542","VALID","PRP","Open","Male","Western","RENTED",50.87964646,"Three Full Years",2,5,17,2,"3",0,2012,5,8,2015,7,8," Card II TYPE",856.17,0,2168.08,154,426.8,0,-75,"3",1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,22,0.0369065776669886,0
"543","VALID","POP","Open","Male","Northern","RENTED",39,"Three Full Years",5,5,12,0,"3",0,2012,5,6,2015,7,6," Card II TYPE",1086.645,0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,24,0.0814985311939381,0
"544","VALID","PWM","Open","Female","Northern","RENTED",44,"Three Full Years",7,0,22,0,"3",0,2012,5,8,2015,7,8," Card II TYPE",1567.86,0,2153.35,190,904.95,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,22,0.0104754570741206,0
"545","VALID","KLA","Open","Female","Northern","RENTED",30,"Three Full Years",3,0,7,0,"None",0,2012,5,17,2015,7,17,"None",0,0,2181.29,720,943.75,1,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,13,0.0936722199185751,0
"546","VALID","KLA","Open","Male","Eastern","RENTED",38,"Three Full Years",1,0,7,0,"3",0,2012,5,8,2015,7,8,"Paper based/Post",1242.36,0,2054.33,332,801.6,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,22,0.0912558795402292,0
"547","VALID","PWR","Open","Female","Northern","BOUGHT",53,"Three Full Years",3,0,22,0,"3",0,2012,5,23,2015,7,23," Card II TYPE",796.005,0,2053.49,0,302.75,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,7,0.0114400165088009,0
"548","VALID","PWR","Open","Female","Northern","BOUGHT",48.93083333,"Three Full Years",2,0,2,0,"3",0,2012,5,15,2015,7,15," Card II TYPE",765.135,0,2062.89,0,301.85,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,15,0.0458829625057988,0
"549","VALID","PWR","Open","Male","Northern","RENTED",78,"Three Full Years",3,20,22,0,"3",0,2012,5,15,2015,7,15," Card II TYPE",915.075,0,1970.33,0,180.5,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,15,0.00626552452379838,0
"550","VALID","MXX","Open","Male","Eastern","RENTED",44.68586204,"Three Full Years",4,0,7,0,"3",0,2012,5,19,2015,7,19," Card II TYPE",1485.54,0,1997.66,628,691.8,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,11,0.0621301144321915,0
"551","VALID","PWR","Open","Female","Eastern","RENTED",66,"Three Full Years",1,0,22,1,"3",0,2012,5,19,2015,7,19," Card II TYPE",920.22,0,2192.95,0,43.9,0,-80,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1166,11,0.0582591894387733,0
"552","INVALID","PWR","Open","Male","Eastern","RENTED",58.48333333,"Three Full Years",5,0,22,5,"3",0,2012,5,17,2015,7,17," Card II TYPE",750.225,0,780.5,0,67.6,0,-109,"3",2,3,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1168,13,0.0612781233305577,0
"553","VALID","PWR","Open","Male","Northern","BOUGHT",51.97821286,"Three Full Years",3,0,7,0,"3",0,2012,5,18,2015,7,18," Card II TYPE",767.34,0,1696.16,0,347.45,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,12,0.0395542584822979,0
"554","VALID","PPL","Open","Male","Northern","RENTED",59,"Three Full Years",2,0,12,1,"3",0,2012,5,17,2015,7,17," Card II TYPE",588.525,0,2103.64,39,295.9,0,-74,"3",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1168,13,0.233972005144693,1
"555","VALID","PRR","Open","Female","Eastern","RENTED",24,"Three Full Years",3,0,17,2,"2",2,2012,5,18,2015,7,18," Card II TYPE",1153.635,970.2,2114.67,820,519.2,0,-67,"3",2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1167,12,0.0654727160250768,0
"556","VALID","PWR","Open","Female","Northern","RENTED",41,"Three Full Years",7,6,21,0,"3",0,2012,5,18,2015,7,18," Card II TYPE",741.3,0,1948.33,0,188.5,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,12,0.0163439178320114,0
