"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays","predict","predictclass"
"802","VALID","PPL","Open","Male","Western","RENTED",54,"Three Full Years",3,0,21,1,"3",0,2012,11,10,2015,7,10," Card II TYPE",842,457,1500,729,1027,0,-66,"3",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,875,-100,0.223257142857183,1
"803","VALID","PRP","Open","Male","Northern","BOUGHT",47.3632051962,"Three Full Years",3,0,17,0,"3",0,2012,11,9,2015,7,9," Card II TYPE",1696,457,686,1,1190,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,-99,0.0270018376086373,0
"804","VALID","CNN","Open","Female","Northern","RENTED",42,"Three Full Years",6,9,17,0,"3",0,2012,11,9,2015,7,9," Card II TYPE",1757,457,1370,1,553,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,-99,0.0304474000148475,0
"805","VALID","PWM","Open","Female","Northern","RENTED",51,"Three Full Years",8,0,22,1,"3",0,2012,11,10,2015,7,10," Card II TYPE",609,457,2963,286,3934,0,-50,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,875,-100,0.0248711939125787,0
"806","VALID","PWR","Open","Female","Northern","BOUGHT",27,"Three Full Years",1,0,7,1,"3",1,2012,11,13,2015,7,13," Card II TYPE",1243,217,1937,1,2210,0,-34,"3",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,872,-103,0.0820582960089669,0
"807","VALID","PWR","Open","Male","Northern","RENTED",44.5226666667,"Three Full Years",9,0,7,0,"2",2,2012,11,12,2015,7,12," Card II TYPE",1521,280,1179,1,4033,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,-102,0.0641342352358624,0
"808","VALID","PWR","Open","Male","Northern","BOUGHT",48,"Three Full Years",4,0,12,2,"3",0,2012,11,11,2015,7,11," Card I TYPE",1085,457,2753,1,1670,0,-95,"3",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,874,-101,0.0395256369684357,0
"809","VALID","PWR","Open","Female","Western","RENTED",62,"Three Full Years",3,0,17,1,"3",0,2012,11,14,2015,7,14," Card II TYPE",1381,457,3945,513,1751,0,-86,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,871,-104,0.0304567717760801,0
"810","VALID","MXX","Open","Male","Eastern","RENTED",45.63275,"Three Full Years",4,0,12,2,"1",1,2012,11,14,2015,7,30,"Paper based/Post",748,72,3247,920,4139,0,-111,"3",1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,871,-120,0.2,1
"811","VALID","PMM","Open","Male","Western","RENTED",40,"Three Full Years",4,0,21,1,"3",0,2012,11,14,2015,7,14," Card II TYPE",1628,457,3841,495,1907,0,-88,"3",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871,-104,0.0283732126688119,0
"812","VALID","PRP","Open","Female","Eastern","RENTED",42,"Three Full Years",3,0,12,0,"3",0,2012,11,13,2015,7,13," Card II TYPE",1962,457,695,281,922,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,-103,0.0481467330891173,0
"813","VALID","PWR","Open","Male","Northern","RENTED",58,"Three Full Years",13,6,21,1,"3",0,2012,11,24,2015,7,24," Card II TYPE",17,457,1204,1,873,0,-101,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,861,-114,0.0693602621110622,0
"814","VALID","PRR","Open","Male","Western","RENTED",60,"Three Full Years",3,0,17,4,"3",0,2012,11,15,2015,7,15," Card II TYPE",523,457,3461,452,2986,0,-86,"3",1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,870,-105,0.0504265616140328,0
"815","VALID","MXX","Open","Male","Eastern","RENTED",65,"Three Full Years",4,0,22,0,"3",0,2012,11,16,2015,7,16," Card II TYPE",551,457,2317,241,2536,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,-106,0.0345582218749914,0
"816","VALID","MXX","Open","Male","Southern","RENTED",51,"Three Full Years",7,5,7,0,"3",0,2012,11,17,2015,7,17," Card II TYPE",649,457,4262,1,1795,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,-107,0.0440478127785027,0
"817","VALID","CNN","Open","Male","Northern","RENTED",78,"Three Full Years",6,14,21,0,"3",0,2012,11,25,2015,7,25," Card II TYPE",1205,457,471,1,23,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,-115,0.0963378579746932,0
"818","VALID","KLA","Open","Female","Eastern","RENTED",62,"Three Full Years",3,14,21,0,"3",3,2012,11,22,2015,7,22,"Paper based/Post",206,384,3710,1,2814,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,-112,0.0340870563422795,0
"819","VALID","KLA","Open","Male","Eastern","RENTED",52.3497565284,"Three Full Years",7,5,22,0,"3",0,2012,11,24,2015,7,24," Card II TYPE",360,457,4369,1,2313,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,-114,0.0708833701228723,0
"820","VALID","PWR","Open","Male","Eastern","RENTED",35,"Three Full Years",3,18,17,0,"3",0,2012,11,23,2015,7,23," Card II TYPE",1393,457,1739,164,2612,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,-113,0.0323931185642723,0
"821","VALID","PMM","Open","Female","Western","RENTED",57,"Three Full Years",6,9,21,0,"3",0,2012,11,23,2015,7,23," Card II TYPE",1399,457,4131,848,1120,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,-113,0.0207656103454065,0
"822","VALID","CNN","Open","Female","Eastern","RENTED",65,"Three Full Years",6,13,22,0,"3",0,2012,11,20,2015,7,20,"Paper based/Post",1266,457,3646,1,374,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,-110,0.0154637219174765,0
"823","VALID","PPL","Open","Female","Western","RENTED",57,"Three Full Years",8,6,17,2,"3",0,2012,11,20,2015,7,20," Card II TYPE",1417,457,2519,499,3366,0,-92,"3",0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,865,-110,0.0535515356131364,0
"824","VALID","PPL","Open","Male","Western","BOUGHT",45.3186666667,"Three Full Years",3,0,4,0,"3",0,2012,11,22,2015,7,22," Card II TYPE",1208,457,4121,231,1239,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,-112,0.0318899091912899,0
"825","VALID","PPL","Closed","Female","Eastern","RENTED",23,"Three Full Years",6,0,2,0,"2",1,2012,11,21,2015,7,21," Card II TYPE",1586,296,2912,1,1382,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,-111,0.503885714322329,1
"826","VALID","KLA","Open","Female","Eastern","RENTED",77,"Three Full Years",8,0,22,1,"3",0,2012,11,23,2015,7,23,"Paper based/Post",572,457,2772,1,1167,0,-36,"3",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,862,-113,0.0484617919297889,0
"827","VALID","PWR","Open","Female","Eastern","RENTED",39,"Three Full Years",7,5,22,0,"3",0,2012,11,24,2015,7,24," Card II TYPE",1377,457,3430,884,2958,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,-114,0.0275461625941098,0
"828","VALID","CNN","Open","Male","Eastern","RENTED",54,"Three Full Years",3,5,7,0,"3",0,2013,1,16,2015,7,16," Card II TYPE",1212,457,342,319,1297,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,-106,0.073218443472404,0
"829","VALID","PPL","Open","Female","Eastern","BOUGHT",59,"Three Full Years",4,14,12,0,"3",0,2012,11,23,2015,7,23," Card I TYPE",831,457,3494,1,441,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,-113,0.0315660679745488,0
"830","VALID","PPL","Open","Male","Northern","RENTED",84,"Three Full Years",3,0,7,1,"3",0,2012,11,24,2015,7,24," Card II TYPE",1559,457,3693,1,1420,0,-34,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,-114,0.0342645397710148,0
"831","VALID","CNN","Open","Male","Northern","RENTED",15,"Three Full Years",3,0,7,0,"3",0,2012,11,29,2015,7,29," Card II TYPE",1231,457,2429,505,1379,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,-119,0.0569486064906232,0
"832","VALID","PPL","Open","Male","Eastern","RENTED",67,"Three Full Years",3,14,21,4,"1",0,2012,12,8,2015,7,8," Card II TYPE",688,457,80,1,2150,0,-86,"2",3,1,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,847,-98,0.237073400699068,1
"833","INVALID","PWR","Open","Male","Western","RENTED",63,"Three Full Years",9,13,22,9,"3",0,2012,11,24,2015,7,24," Card II TYPE",1399,457,4170,1,520,0,-94,"3",5,4,6,1,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,861,-114,0.189755880319979,1
"834","VALID","PWM","Open","Female","Northern","RENTED",62,"Three Full Years",5,0,12,0,"3",0,2012,11,29,2015,7,29," Card I TYPE",564,457,4024,1,1810,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,-119,0.0195058179823682,0
"835","VALID","PWR","Open","Male","Eastern","RENTED",64,"Three Full Years",10,0,12,0,"3",0,2012,12,2,2015,8,1," Card II TYPE",1544,457,3333,1,3956,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,-121,0.0617924571076874,0
"836","VALID","CNN","Open","Male","Eastern","RENTED",47,"Three Full Years",3,0,7,1,"3",0,2012,12,13,2015,7,13," Card II TYPE",1118,457,2324,1,198,0,-48,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,842,-103,0.0593638918390498,0
"837","VALID","CNN","Open","Male","Northern","BOUGHT",53.4256666667,"Three Full Years",7,0,21,0,"3",0,2012,12,1,2015,7,31," Card II TYPE",1327,457,1351,2,139,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,-121,0.0805812070732936,0
"838","VALID","PRR","Open","Male","Northern","RENTED",46,"Three Full Years",6,13,12,2,"1",1,2012,12,17,2015,7,17,"Paper based/Post",116,417,1832,218,2829,0,-118,"3",1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,838,-107,0.112938994235126,0
"839","VALID","PRR","Open","Female","Eastern","RENTED",37,"Three Full Years",8,5,12,1,"3",0,2012,12,2,2015,8,1," Card II TYPE",746,457,3125,187,2281,0,-107,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,853,-121,0.074283837017836,0
"840","INVALID","PPL","Open","Male","Northern","RENTED",67,"Three Full Years",4,9,17,0,"3",1,2012,12,16,2015,7,16," Card II TYPE",1153,188,2303,1,650,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,-106,0.0279434282195289,0
"841","VALID","CNN","Open","Female","Eastern","RENTED",56,"Three Full Years",7,0,17,4,"3",0,2012,12,5,2015,7,5," Card II TYPE",717,457,2594,1,4071,0,-93,"3",1,3,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,850,-95,0.0540080042257905,0
"842","VALID","CNN","Open","Female","Northern","RENTED",65,"Three Full Years",3,0,22,0,"3",0,2012,12,28,2015,7,28," Card II TYPE",1449,457,1927,1,1203,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,-118,0.0213330903064925,0
"843","VALID","CNN","Open","Male","Eastern","RENTED",55,"Three Full Years",5,0,21,0,"3",0,2012,12,6,2015,7,6," Card II TYPE",1840,457,1279,30,2072,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,-96,0.0207695283964276,0
"844","VALID","MXX","Open","Male","Northern","RENTED",51,"Three Full Years",6,0,22,3,"3",0,2012,12,14,2015,7,14," Card II TYPE",395,457,2254,552,3136,0,-84,"3",1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,841,-104,0.0732891647377983,0
"845","INVALID","ESS","Open","Male","Northern","RENTED",48.4331904762,"Three Full Years",4,0,17,1,"3",0,2013,1,5,2015,8,16," Card II TYPE",785,457,4617,933,4333,0,-43,"4",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,815,-136,0.117151062760502,0
"846","INVALID","CNN","Open","Female","Eastern","RENTED",57.9583888889,"Three Full Years",6,0,22,0,"3",0,2012,12,11,2015,7,11," Card II TYPE",1597,457,1134,1,3812,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,-101,0.0269343197862618,0
"847","VALID","PPL","Open","Female","Northern","RENTED",56,"Three Full Years",6,0,17,1,"3",0,2012,12,11,2015,7,11," Card II TYPE",1525,457,1327,1,1079,0,-119,"3",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,844,-101,0.0392152732708491,0
"848","VALID","CNN","Open","Female","Northern","RENTED",48,"Three Full Years",2,0,12,3,"3",0,2012,12,7,2015,7,10," Card II TYPE",999,457,3428,916,2122,0,-42,"3",3,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,848,-100,0.0753388140660245,0
"849","VALID","CNN","Open","Male","Northern","RENTED",49.752,"Three Full Years",3,0,7,1,"3",1,2012,12,9,2015,7,22," Card II TYPE",1142,182,191,1,296,0,-111,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,846,-112,0.152342628808692,0
"850","VALID","CNN","Open","Female","Eastern","RENTED",57,"Three Full Years",6,8,22,0,"3",0,2012,12,11,2015,7,11," Card II TYPE",345,457,3222,1,3954,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,-101,0.0177346485052258,0
"851","VALID","CNN","Open","Male","Northern","RENTED",57,"Three Full Years",5,6,7,0,"3",0,2012,12,15,2015,7,15," Card I TYPE",1131,457,2898,162,3097,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,-105,0.0246170888701454,0
"852","VALID","PMM","Open","Male","Eastern","RENTED",46.8329166667,"Three Full Years",3,0,7,0,"3",0,2012,12,9,2015,7,9," Card II TYPE",921,457,2259,1,2068,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,-99,0.0250150367056485,0
"853","VALID","ESS","Open","Female","Eastern","RENTED",59,"Three Full Years",3,0,21,0,"3",0,2012,12,11,2015,7,11," Card II TYPE",1001,457,1629,1,3915,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,-101,0.0270837231501937,0
"854","VALID","PWR","Open","Male","Southern","RENTED",52,"Three Full Years",9,0,17,0,"3",0,2012,12,30,2015,7,30," Card II TYPE",1776,457,3934,1,4215,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,-120,0.0421707152584568,0
"855","VALID","PWR","Open","Male","Western","RENTED",47,"Three Full Years",4,10,22,3,"2",0,2012,12,12,2015,7,12," Card II TYPE",1634,457,1519,1,1854,0,-100,"3",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,843,-102,0.0600060460483655,0
"856","VALID","CNN","Open","Female","Northern","RENTED",58,"Three Full Years",4,0,12,0,"3",0,2012,12,14,2015,7,14," Card II TYPE",1225,457,3681,1,764,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,-104,0.0173750413090456,0
"857","VALID","CNN","Open","Female","Northern","RENTED",54,"Three Full Years",2,0,21,1,"3",0,2012,12,15,2015,7,15," Card II TYPE",919,457,1297,411,1271,0,-101,"3",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,840,-105,0.0514632564040367,0
"858","VALID","PRP","Open","Female","Northern","RENTED",39,"Three Full Years",5,6,21,0,"3",0,2012,12,20,2015,7,20," Card II TYPE",12,457,1618,1,3073,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,-110,0.0222083561953623,0
"859","VALID","CHC","Open","Female","Eastern","RENTED",52.93,"Three Full Years",3,0,22,1,"3",1,2012,12,20,2015,7,20," Card I TYPE",1533,282,3948,125,2226,0,-55,"3",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,835,-110,0.020801730427891,0
"860","VALID","CNN","Open","Male","Northern","RENTED",50.397952381,"Three Full Years",3,0,7,0,"3",0,2013,1,16,2015,7,16," Card II TYPE",1195,457,2464,1,3204,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,-106,0.0276686054151505,0
"861","VALID","PWR","Open","Male","Eastern","RENTED",49,"Three Full Years",6,0,22,0,"3",0,2012,12,14,2015,7,14," Card II TYPE",1403,457,1405,1,700,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,-104,0.0179350017553661,0
"862","VALID","KLA","Open","Male","Northern","RENTED",40,"Three Full Years",4,0,17,2,"3",0,2012,12,15,2015,7,15," Card II TYPE",539,457,337,1,3839,0,-62,"3",2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,840,-105,0.0642450392437167,0
"863","VALID","POP","Open","Male","Western","RENTED",65,"Three Full Years",4,0,21,0,"3",0,2012,12,14,2015,7,14," Card II TYPE",218,457,3414,472,2966,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,-104,0.0304637768089306,0
"864","VALID","CNN","Open","Female","Eastern","RENTED",52.3962619048,"Three Full Years",4,0,22,0,"3",0,2012,12,20,2015,7,20," Card II TYPE",1569,457,4491,891,4100,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,-110,0.1811309802006,1
"865","VALID","PWR","Open","Male","Northern","RENTED",33,"Three Full Years",2,0,7,1,"3",0,2012,12,15,2015,7,15," Card II TYPE",1624,457,3768,1,2019,0,-74,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,840,-105,0.0625971712477039,0
"866","VALID","KLA","Open","Female","Northern","RENTED",35,"Three Full Years",3,0,7,0,"3",0,2012,12,16,2015,7,16," Card II TYPE",156,457,2055,461,478,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,-106,0.0595696463079657,0
"867","VALID","PWR","Open","Male","Northern","RENTED",49.0954568765,"Three Full Years",3,0,7,0,"3",0,2012,12,22,2015,7,22," Card II TYPE",1425,457,2611,1,3387,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,-112,0.0308769557620399,0
"868","VALID","MXX","Open","Male","Eastern","RENTED",46.9654285714,"Three Full Years",4,0,7,0,"3",0,2012,12,23,2015,7,23," Card II TYPE",494,457,2162,1,397,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,-113,0.0470286368248053,0
"869","VALID","PWR","Open","Male","Northern","RENTED",56,"Three Full Years",6,0,21,0,"3",0,2012,12,26,2015,7,26," Card II TYPE",1432,457,3912,1,1510,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,-116,0.0199451616532169,0
"870","VALID","CNN","Open","Female","Eastern","BOUGHT",61,"Three Full Years",5,2,12,1,"3",0,2012,12,19,2015,7,19," Card II TYPE",515,457,336,1,4293,0,-81,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,836,-109,0.0875838578473777,0
"871","VALID","KLA","Open","Male","Northern","BOUGHT",49,"Three Full Years",3,0,7,0,"3",0,2012,12,17,2015,7,17," Card II TYPE",369,457,4168,1,3484,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,-107,0.0246471423513722,0
"872","VALID","PWR","Open","Female","Southern","RENTED",54,"Three Full Years",6,17,17,0,"3",0,2012,12,23,2015,7,23," Card II TYPE",1622,457,3369,1,4216,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,-113,0.019963055295404,0
"873","VALID","POP","Closed","Male","Western","RENTED",48.61,"Three Full Years",6,0,17,2,"2",1,2012,12,25,2015,7,25," Card II TYPE",1971,378,4617,933,4333,0,-117,"4",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,830,-115,0.4105,1
"874","INVALID","PWR","Open","Female","Northern","RENTED",52,"Three Full Years",1,6,22,0,"3",0,2012,12,19,2015,7,19," Card II TYPE",1488,457,3706,520,731,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,-109,0.0206007902415004,0
"875","VALID","MXX","Open","Male","Western","RENTED",48,"Three Full Years",6,0,7,0,"3",1,2013,1,5,2015,7,5," Card II TYPE",721,59,4235,160,3131,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,-95,0.0544445142522454,0
"876","VALID","PMM","Open","Male","Western","RENTED",46.2762626263,"Three Full Years",4,0,12,0,"3",0,2012,12,21,2015,7,21," Card II TYPE",1405,457,2940,561,2821,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,-111,0.0264036902466323,0
"877","INVALID","CNN","Open","Male","Northern","RENTED",50.7423333333,"Three Full Years",3,0,7,0,"3",0,2012,12,22,2015,7,22," Card II TYPE",1619,457,281,904,3957,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,-112,0.127968587620649,0
"878","VALID","KLA","Open","Male","Western","RENTED",34,"Three Full Years",7,0,21,1,"3",0,2012,12,23,2015,7,21," Card II TYPE",1756,457,4249,1,3692,0,-43,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,832,-111,0.0445093900682405,0
"879","VALID","CNN","Open","Male","Northern","RENTED",78,"Three Full Years",3,10,12,1,"3",0,2012,12,25,2015,7,25," Card I TYPE",855,457,474,1,3637,0,-54,"3",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,830,-115,0.0461774746435694,0
"880","INVALID","ESS","Open","Male","Northern","RENTED",55,"Three Full Years",5,0,7,0,"3",0,2012,12,25,2015,7,25," Card II TYPE",1058,457,3409,1,4128,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,-115,0.040443868760718,0
"881","VALID","PWR","Open","Female","Eastern","RENTED",47,"Three Full Years",5,9,12,0,"3",0,2013,1,19,2015,7,19," Card II TYPE",1392,457,3556,2,1826,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,-109,0.015156606748933,0
"882","VALID","PRP","Open","Female","Northern","RENTED",52,"Three Full Years",4,20,12,0,"3",0,2012,12,25,2015,7,25," Card II TYPE",1998,457,2915,339,2450,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,-115,0.0175708102956414,0
"883","VALID","CNN","Open","Female","Eastern","RENTED",69,"Three Full Years",5,14,12,0,"3",0,2013,1,4,2015,8,4," Card II TYPE",1218,457,725,1,671,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,-124,0.0428739569718018,0
"884","VALID","CNN","Open","Female","Eastern","RENTED",60,"Three Full Years",3,6,17,0,"3",0,2013,1,11,2015,7,11," Card II TYPE",1127,457,857,1,1708,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,-101,0.0242027612347156,0
"885","VALID","PWR","Open","Female","Eastern","RENTED",55,"Three Full Years",7,0,12,0,"3",0,2012,12,25,2015,7,25," Card II TYPE",1225,457,4115,1,1180,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,-115,0.0281741723723244,0
"886","VALID","PMM","Open","Female","Eastern","RENTED",68,"Three Full Years",4,14,12,0,"3",0,2012,12,28,2015,7,28," Card II TYPE",1898,457,842,767,1809,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,-118,0.0392510351382662,0
"887","VALID","KLA","Open","Male","Northern","RENTED",31,"Three Full Years",6,0,7,0,"3",0,2013,1,1,2015,8,1," Card II TYPE",370,457,3779,99,3883,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,-121,0.0630230581185315,0
"888","VALID","CNN","Open","Female","Eastern","RENTED",43.2892738095,"Three Full Years",3,0,7,0,"3",0,2013,1,1,2015,8,1," Card II TYPE",1112,457,3720,547,1114,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,-121,0.0683887541957665,0
"889","VALID","POP","Open","Female","Northern","RENTED",54,"Three Full Years",1,14,22,2,"3",0,2012,12,28,2015,7,28,"Paper based/Post",263,457,4533,1,1961,0,-80,"3",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,827,-118,0.0489074033859652,0
"890","VALID","CNN","Open","Male","Northern","RENTED",60,"Three Full Years",7,0,17,0,"3",0,2013,1,2,2015,8,2,"Paper based/Post",1365,457,3696,1,164,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,-122,0.0392754325945862,0
"891","VALID","PWR","Open","Male","Northern","RENTED",47,"Three Full Years",4,0,22,0,"3",0,2013,1,1,2015,8,1," Card I TYPE",1488,457,4130,1,419,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,-121,0.022981865095906,0
"892","VALID","MXX","Open","Female","Eastern","BOUGHT",64,"Three Full Years",3,0,7,1,"3",0,2012,12,30,2015,7,30," Card II TYPE",447,457,1017,423,2205,0,-32,"3",0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,825,-120,0.124451268018223,0
"893","VALID","PWR","Open","Male","Eastern","RENTED",44,"Three Full Years",5,10,22,0,"3",0,2012,12,30,2015,7,30," Card II TYPE",1377,457,2213,1,1211,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,-120,0.0257550344080664,0
