"ID","Approved"
"APPR30313134304","0"
"APPS80300897434","0"
"APPT10272178532","0"
"APPV60391786743","0"
"APPW50815784803","0"
"APPX30148823914","0"
"APPY60172064018","0"
"APPZ20742443106","0"
"APPA30968883216","0"
"APPB10167043326","0"
"APPC70836206424","0"
"APPE40982999622","0"
"APPF40079871717","0"
"APPG70046196818","0"
"APPH80953054934","0"
"APPJ90769657139","0"
"APPK20121045242","0"
"APPL70405687308","0"
"APPM90340533412","0"
"APPN90495639504","0"
"APPO40552395633","0"
"APPP90037978746","0"
"APPQ70328746801","0"
"APPR70543506944","0"
"APPS30557487018","0"
"APPT60923398136","0"
"APPU30157704247","0"
"APPV10378337324","1"
"APPW90714851433","0"
"APPX70600681507","0"
"APPZ30934887738","0"
"APPA30919479807","0"
"APPB80595366933","0"
"APPC30334167046","0"
"APPD60179587119","0"
"APPE60209341201","0"
"APPF40422162317","0"
"APPG40400149428","0"
"APPH20483928544","0"
"APPI80032962611","0"
"APPJ10099332709","0"
"APPK20529366842","0"
"APPL20226265907","0"
"APPM50429343012","0"
"APPN10096183128","0"
"APPO70269179212","0"
"APPP20841373329","0"
"APPR60464493536","0"
"APPS10453504634","0"
"APPU40386294845","0"
"APPX60862401115","0"
"APPY80167602202","0"
"APPZ50982868315","0"
"APPA90915962422","0"
"APPB90219669508","0"
"APPC80207417622","0"
"APPD20616013733","0"
"APPE10185709847","0"
"APPF50371607946","0"
"APPG30180684003","0"
"APPH10070526143","0"
"APPI50482501231","0"
"APPJ30953326305","0"
"APPK40194601406","0"
"APPL20304585547","0"
"APPN50287971722","0"
"APPO60985585845","0"
"APPP10162339909","0"
"APPR60312064108","0"
"APPT50504284313","0"
"APPV90699837512","0"
"APPW30445994644","0"
"APPX10309761733","0"
"APPY90852105846","0"
"APPA40502391034","0"
"APPC40630637228","0"
"APPD70061557331","0"
"APPE60157976443","0"
"APPF20853468524","0"
"APPG60986858639","0"
"APPH40058276707","0"
"APPI90135518824","0"
"APPJ70452395944","0"
"APPK90218828027","0"
"APPL60290859123","0"
"APPM10859863233","0"
"APPO10098615406","0"
"APPP80036535528","0"
"APPQ30313513601","0"
"APPS90190789829","0"
"APPT80233456924","0"
"APPU30020167008","0"
"APPV50979084141","0"
"APPW70302868221","0"
"APPX50468156313","0"
"APPY70738511417","0"
"APPA20268559631","0"
"APPB10815283716","0"
"APPD20770182933","0"
"APPE30940846045","0"
"APPF10954014104","0"
"APPG40592037205","0"
"APPH40045521317","0"
"APPI20272777442","0"
"APPJ10376426542","0"
"APPK70512062641","0"
"APPL20516733718","0"
"APPM30087803814","0"
"APPN50289607925","0"
"APPP40243837129","0"
"APPQ50928478207","0"
"APPR10311826317","0"
"APPS10844769434","0"
"APPT80814597512","0"
"APPU10983041646","0"
"APPV70693291712","0"
"APPW10555107824","0"
"APPX50750381903","0"
"APPY10432655039","0"
"APPZ80375591109","0"
"APPB80089654322","0"
"APPE10444303604","0"
"APPF30041408703","0"
"APPI90438596046","0"
"APPJ30606947123","0"
"APPK90815078208","0"
"APPL60974367308","0"
"APPM40361164447","0"
"APPP30738035743","0"
"APPQ30308404826","0"
"APPS90974777027","0"
"APPT70093941135","0"
"APPV50860134334","0"
"APPW70022935441","0"
"APPX10281683501","0"
"APPY90552375612","0"
"APPA30746133826","0"
"APPC50077917031","0"
"APPD80079948125","0"
"APPE20722712246","0"
"APPG90610865444","0"
"APPH90804556528","0"
"APPI70657443648","0"
"APPJ20352415701","0"
"APPK80024568839","0"
"APPM60817896007","0"
"APPN10845632135","0"
"APPP70218114326","0"
"APPQ40907453445","0"
"APPR20447253534","0"
"APPS10413067647","0"
"APPT30891947706","0"
"APPU20634522817","0"
"APPV10704622924","0"
"APPW40996367045","0"
"APPX60104088111","0"
"APPB70423435513","0"
"APPC80636772636","0"
"APPE80357006823","0"
"APPF20547518939","0"
"APPI40019306227","0"
"APPJ50827824302","0"
"APPK10659141436","0"
"APPL90390366544","0"
"APPM20859961621","0"
"APPN80344343739","0"
"APPS70731497211","0"
"APPT60604826333","0"
"APPU20481014432","0"
"APPW20378068632","0"
"APPX10756288737","0"
"APPY80458775832","0"
"APPA30719761021","0"
"APPB40251114141","0"
"APPC70759859216","0"
"APPD10577175312","0"
"APPE50724376427","0"
"APPF20856761534","0"
"APPG70498008644","0"
"APPH60978825728","0"
"APPI90366463831","0"
"APPJ70430108949","0"
"APPK80294772002","0"
"APPO30759707404","0"
"APPP40524301521","0"
"APPR30101027736","0"
"APPS20906612804","0"
"APPT90249141918","0"
"APPU10670876019","0"
"APPV10540933121","0"
"APPW90403649207","0"
"APPY60207906433","0"
"APPZ70870451507","0"
"APPA80468834614","0"
"APPB30697739728","0"
"APPC80284315806","0"
"APPE20134155007","0"
"APPF90856359148","0"
"APPG30884421239","0"
"APPI30397444444","0"
"APPJ70562956503","0"
"APPL60251267731","0"
"APPM10554461818","0"
"APPN80599463914","0"
"APPO10392571007","0"
"APPP50411042136","0"
"APPQ60047655207","0"
"APPS50461137412","0"
"APPT80123642524","0"
"APPV10811375741","0"
"APPW30328795802","0"
"APPX10840721926","0"
"APPY70313404034","0"
"APPZ90568684148","0"
"APPA20561778222","0"
"APPB50829467336","0"
"APPC80441097446","0"
"APPD30819838527","0"
"APPE10941432643","0"
"APPF90436604712","0"
"APPG20694957837","0"
"APPH50993788948","0"
"APPI70542384012","0"
"APPK50759497212","0"
"APPM80084357431","0"
"APPN50222512548","0"
"APPO20816174648","0"
"APPP30987099717","0"
"APPQ30612619832","0"
"APPR20740348949","0"
"APPS20920183007","0"
"APPT80555066149","0"
"APPU70845677202","0"
"APPV20767666348","0"
"APPW40461045442","0"
"APPX80569234516","0"
"APPY10144722633","0"
"APPZ40333434733","0"
"APPB40138939918","0"
"APPC60644684021","0"
"APPD30271722111","0"
"APPE30627477243","0"
"APPF30155835335","0"
"APPG80908142443","0"
"APPH90503725521","0"
"APPI20119983633","0"
"APPJ30414764705","0"
"APPK10932716814","0"
"APPL60820709919","0"
"APPM80902693023","0"
"APPN70048857144","0"
"APPO60082013205","0"
"APPP40488264334","0"
"APPQ20190116408","0"
"APPR40227348529","0"
"APPT90880515742","0"
"APPU70171687841","0"
"APPV90426912944","0"
"APPW90391949005","0"
"APPX20517838118","0"
"APPY30589971214","0"
"APPZ50916828317","0"
"APPA40716754448","0"
"APPB10832237518","0"
"APPC20858962629","0"
"APPD30861817737","0"
"APPE80625717848","0"
"APPG70462369023","0"
"APPI20674951226","0"
"APPJ20297814322","0"
"APPL20342076514","0"
"APPM90158023643","0"
"APPN70622045709","0"
"APPO60750936838","0"
"APPP50757953944","0"
"APPQ80859223024","0"
"APPS60542203211","0"
"APPT40788251338","0"
"APPU10267075447","0"
"APPV80443334501","0"
"APPW30611163634","0"
"APPX60969062718","0"
"APPY30529695839","0"
"APPZ30067498939","0"
"APPA90771007047","0"
"APPB50837177129","0"
"APPD40450656317","0"
"APPF30834222508","0"
"APPG40644135643","0"
"APPH80875163737","0"
"APPI60568896849","0"
"APPJ20221537937","0"
"APPK70772886019","0"
"APPL50231248127","0"
"APPM80771573201","0"
"APPN80724502315","0"
"APPO40432315429","0"
"APPP30949789511","0"
"APPS80897372819","0"
"APPU20794209043","0"
"APPV10006043142","0"
"APPW90617659201","0"
"APPY20255112415","0"
"APPZ90460811535","0"
"APPB10710765712","0"
"APPD80258304948","0"
"APPE30335587011","0"
"APPG60880557217","0"
"APPH80056371339","0"
"APPI80500695417","0"
"APPJ50687128503","0"
"APPL30291909722","0"
"APPM90463758826","0"
"APPN50976822949","0"
"APPO80869532048","0"
"APPP50263996119","0"
"APPQ80333067221","0"
"APPR60563364301","0"
"APPT30464534541","0"
"APPV80556487736","0"
"APPY40141846037","0"
"APPZ50347819136","0"
"APPB10630105327","0"
"APPC90065611447","0"
"APPD90362118518","0"
"APPE10088341609","0"
"APPF20377334737","0"
"APPG40494369849","0"
"APPH20270843943","0"
"APPI70562343008","0"
"APPJ60921773104","0"
"APPL30059922302","0"
"APPM60780826425","1"
"APPN80884426534","0"
"APPO50217078633","0"
"APPP10931671739","0"
"APPQ60939792811","0"
"APPR20677899935","0"
"APPS10458021018","0"
"APPT20794115135","0"
"APPV40825488341","0"
"APPW60205412402","0"
"APPX20597896509","0"
"APPY60236606618","0"
"APPZ60809065744","0"
"APPA70417416817","0"
"APPB50968502925","0"
"APPC10410038038","0"
"APPE40457598247","0"
"APPF40867859347","0"
"APPG70505223417","0"
"APPH90505635535","0"
"APPI80880839607","0"
"APPJ20382037721","0"
"APPK10220266805","0"
"APPL90908021913","0"
"APPN60830687136","0"
"APPO80970936248","0"
"APPP40992732328","0"
"APPQ30606057446","0"
"APPR70504037508","0"
"APPT50436922728","0"
"APPU80334317838","0"
"APPV50865856933","0"
"APPW20266753042","0"
"APPX40131413133","0"
"APPY60924388236","0"
"APPZ30546872345","0"
"APPA80396689406","0"
"APPC30115317609","0"
"APPF50795229905","0"
"APPG60270968022","0"
"APPH40824034132","0"
"APPI50159591206","0"
"APPJ10645686318","0"
"APPK60639268423","0"
"APPL80091704535","0"
"APPM50880734603","0"
"APPN70415285728","0"
"APPO60151632816","0"
"APPQ10703359042","0"
"APPR90491731106","0"
"APPT10160635309","0"
"APPU70072768412","0"
"APPV30882109529","0"
"APPW10887938604","0"
"APPX70175731726","0"
"APPY60683278843","0"
"APPZ90633189937","0"
"APPA20431394003","0"
"APPB90959338106","0"
"APPC50610859221","0"
"APPD20412849336","0"
"APPE10049746447","0"
"APPF10565479546","0"
"APPG90731372637","0"
"APPH40335601745","0"
"APPI80258374831","0"
"APPJ80242307938","0"
"APPK80356339048","0"
"APPL30594508121","0"
"APPN80693115301","0"
"APPO20437875421","0"
"APPP10303977534","0"
"APPQ90720615649","0"
"APPR80449014728","0"
"APPT90578868906","0"
"APPV90357955107","0"
"APPW70395656233","0"
"APPY80604602432","0"
"APPZ50341417522","0"
"APPA50692595649","0"
"APPC50674166837","0"
"APPD90115688949","0"
"APPE10218813024","0"
"APPF50618931139","0"
"APPG60511646228","0"
"APPH90103673347","0"
"APPI90723956449","0"
"APPJ50575702502","0"
"APPK80154378614","0"
"APPM10728336845","0"
"APPO10686177049","0"
"APPP70375669106","0"
"APPQ30990467238","0"
"APPR80064651315","0"
"APPT70438536538","0"
"APPV90596611728","0"
"APPX50030948938","0"
"APPY10489928004","0"
"APPA50425074209","0"
"APPC60205976448","0"
"APPD30252974503","0"
"APPE50596453624","0"
"APPG40365456815","0"
"APPH40236566921","0"
"APPJ60491538143","0"
"APPK10039915243","0"
"APPM40689937438","0"
"APPN30928457504","0"
"APPO90325334615","0"
"APPP10730498741","0"
"APPQ20972538842","0"
"APPR60184395931","0"
"APPS70866188023","0"
"APPT70782521144","0"
"APPV90185768332","0"
"APPX20886817538","0"
"APPZ90530049724","0"
"APPA40540025816","0"
"APPB40747954934","0"
"APPC10310714002","0"
"APPD60471254125","0"
"APPE60139321247","0"
"APPG40914759445","0"
"APPI70985914604","0"
"APPJ40061073742","0"
"APPK60345098828","0"
"APPL40292873904","0"
"APPM30970621042","0"
"APPN50384327139","0"
"APPO10231669204","0"
"APPP50655334307","0"
"APPR60055574518","0"
"APPS10129342632","0"
"APPT50575858741","0"
"APPU30766306804","0"
"APPV30500917902","0"
"APPY40060221215","0"
"APPA20323253439","0"
"APPB10092544517","0"
"APPC10744535645","0"
"APPD10965969727","0"
"APPF90413328937","0"
"APPH10965188103","0"
"APPI60830303237","0"
"APPJ30831141341","0"
"APPK80435135412","0"
"APPL80761339521","0"
"APPM30110985618","0"
"APPN70107788705","0"
"APPP10485458904","0"
"APPQ70131889026","0"
"APPR90700984119","0"
"APPS70921581217","0"
"APPT60038874322","0"
"APPU30201551432","0"
"APPV60273976543","0"
"APPX50955955716","0"
"APPZ20877381929","0"
"APPA20867718032","0"
"APPC70587652234","0"
"APPD70506034311","0"
"APPE70620761425","0"
"APPF70792841508","0"
"APPG40067992618","0"
"APPI20975198807","0"
"APPJ70164702927","0"
"APPK70353055025","0"
"APPL90781325101","0"
"APPM30009453227","0"
"APPN40435053318","0"
"APPO10311869441","0"
"APPP20135918503","0"
"APPQ50557853629","0"
"APPR20309991704","0"
"APPS80038929847","0"
"APPT80457931902","0"
"APPU60187232046","0"
"APPW40935456209","0"
"APPX70987036304","0"
"APPY40138146423","0"
"APPZ10653416537","0"
"APPA10755999626","0"
"APPB70518312745","0"
"APPC10676294806","0"
"APPD60409341918","0"
"APPE20166867024","0"
"APPF90369909105","0"
"APPG60821112221","0"
"APPI50154458444","0"
"APPJ30745711517","0"
"APPK80648526631","0"
"APPL50181342738","0"
"APPM30478859812","0"
"APPN90905501935","0"
"APPO80488412039","0"
"APPP90210648116","0"
"APPQ90983525248","0"
"APPS60813557428","0"
"APPT90810322536","0"
"APPV60865976713","0"
"APPW70513782846","0"
"APPX60722425908","0"
"APPY20953856048","0"
"APPZ90036568117","0"
"APPA50636193225","0"
"APPB60471092323","0"
"APPC70161763405","0"
"APPD10314439534","0"
"APPE20583629629","0"
"APPF40835809739","0"
"APPG20017021803","0"
"APPH70845821916","0"
"APPI10672955006","0"
"APPJ50872064136","0"
"APPK10858091202","0"
"APPL60192579327","0"
"APPM30805295431","0"
"APPN50937996507","0"
"APPO40266488628","0"
"APPP10170916732","0"
"APPQ10059106842","0"
"APPT40193634101","0"
"APPU40175058209","0"
"APPW30958304414","0"
"APPX90303847534","0"
"APPY40138586604","0"
"APPZ30657762736","0"
"APPB70457556925","0"
"APPC50749407003","0"
"APPD70296862119","0"
"APPE70695737219","0"
"APPF20207513328","0"
"APPG10312869436","0"
"APPH30667909526","0"
"APPI40863665634","0"
"APPJ80860476715","0"
"APPK70158573824","0"
"APPL30328716935","0"
"APPM10588838045","0"
"APPO90014026216","0"
"APPQ20464106416","0"
"APPR50804515525","0"
"APPS70600987601","0"
"APPT40681393723","0"
"APPU80803996817","0"
"APPV20173028929","0"
"APPX70197084128","0"
"APPY90556679237","0"
"APPZ60480525317","0"
"APPA90388824403","0"
"APPB40338945532","0"
"APPC30299609617","0"
"APPD30951421709","0"
"APPE10828576823","0"
"APPF80434193932","0"
"APPG60402344004","0"
"APPI20203895209","0"
"APPJ90241727323","0"
"APPK40570497403","0"
"APPM10060697609","0"
"APPN90526526736","0"
"APPO90806135829","0"
"APPP70330405932","0"
"APPR60182505111","0"
"APPS90333936227","0"
"APPT20803004303","0"
"APPV60569921525","0"
"APPW60320004624","0"
"APPX20041129729","0"
"APPZ20147253949","0"
"APPA30175165004","0"
"APPB80283145111","0"
"APPD30007129323","0"
"APPE10845424449","0"
"APPF20061489517","0"
"APPH50796776732","0"
"APPN80849302328","0"
"APPP10207824535","0"
"APPQ50691029643","0"
"APPR60566697734","0"
"APPS60022445846","0"
"APPT20545549912","0"
"APPU10170183028","0"
"APPV60994546138","0"
"APPW90368939246","0"
"APPY60951169446","0"
"APPZ40140098524","0"
"APPB40080149716","0"
"APPD30522178934","0"
"APPE80813613035","0"
"APPF70579911108","0"
"APPG80303125219","0"
"APPH30859449346","0"
"APPI60927433415","0"
"APPK40723062607","0"
"APPL30067855735","0"
"APPN30905906912","0"
"APPO90085354019","0"
"APPQ70586109204","0"
"APPR20469734306","0"
"APPS60271741425","0"
"APPT20161148512","0"
"APPU90009137635","0"
"APPV80861921703","0"
"APPW30790707814","0"
"APPX30156352904","0"
"APPY40940543018","0"
"APPZ20724186149","0"
"APPB90617261337","0"
"APPC60707596401","0"
"APPD70067343512","0"
"APPE50463871622","0"
"APPF20911241737","0"
"APPG80010875841","0"
"APPH70843453941","0"
"APPI70136064019","0"
"APPJ20146309146","0"
"APPK30928918216","0"
"APPL20826572338","0"
"APPM20351967401","0"
"APPN20376609519","0"
"APPO50427486612","0"
"APPP20911818725","0"
"APPQ40105251843","0"
"APPR50117925907","0"
"APPS50793812031","0"
"APPT50395318126","0"
"APPU30217132237","0"
"APPV20736771302","0"
"APPW80972724403","0"
"APPX70227296509","0"
"APPY50718427649","0"
"APPZ20704993731","0"
"APPA10784319806","0"
"APPB10486682937","0"
"APPC90907686011","0"
"APPE30333675242","0"
"APPG30992181426","0"
"APPH60507183525","0"
"APPI20088386642","0"
"APPK20574227841","0"
"APPL90476748912","0"
"APPO40402222205","0"
"APPQ50401959401","0"
"APPR10718293517","0"
"APPS30891796636","0"
"APPT40842356748","0"
"APPU50192825807","0"
"APPV60415712936","0"
"APPW80405889021","0"
"APPX60478092148","0"
"APPY30203648237","0"
"APPA60182045433","0"
"APPB60770666548","0"
"APPC30100387607","0"
"APPD40892942726","0"
"APPE50843626809","0"
"APPF70389079923","0"
"APPH30106209133","0"
"APPI10440516239","0"
"APPJ30602116312","0"
"APPK50803793427","0"
"APPL60256763537","0"
"APPM10377043616","0"
"APPP60916445912","0"
"APPR30597678109","0"
"APPS60341616214","0"
"APPT30079823318","0"
"APPU50564453436","0"
"APPV70269206509","0"
"APPW20850303609","0"
"APPX20443274718","0"
"APPY80867801836","0"
"APPZ80920724942","0"
"APPA10247606023","0"
"APPB70283558143","0"
"APPD50497241326","0"
"APPE60398765445","0"
"APPF40352969509","0"
"APPG90567356611","0"
"APPH90452578701","0"
"APPI20149586811","0"
"APPJ60270808908","0"
"APPK20228424016","0"
"APPL30055891125","0"
"APPM80380264237","0"
"APPN90510624317","0"
"APPO30561328431","0"
"APPP50810398546","0"
"APPQ60567694608","0"
"APPR40237983737","0"
"APPS70557266813","0"
"APPT70458822933","0"
"APPU60311453028","0"
"APPV20146851111","0"
"APPX80522215346","0"
"APPY10523179401","0"
"APPZ70504121532","0"
"APPA80804653605","0"
"APPB90322286729","0"
"APPC60951994833","0"
"APPD50807061919","0"
"APPF90951245128","0"
"APPG90039784238","0"
"APPI90136624425","0"
"APPK60639027614","0"
"APPL20063581718","0"
"APPM30602158811","0"
"APPN70326455931","0"
"APPO80968212029","0"
"APPP20984473109","0"
"APPQ90481107215","0"
"APPR60102162348","0"
"APPS50964289419","0"
"APPT70941121544","0"
"APPV10586842719","0"
"APPW30169146819","0"
"APPY90381611037","0"
"APPZ50945158141","0"
"APPA50233982249","0"
"APPB10148797317","0"
"APPD10565693509","0"
"APPE50626191617","0"
"APPF90600262716","0"
"APPG10517586815","0"
"APPH40862398923","0"
"APPJ70139449103","0"
"APPL80459392312","0"
"APPN20862351542","0"
"APPO60731545603","0"
"APPQ40676822833","0"
"APPR40110267914","0"
"APPS70222863037","0"
"APPT40889499149","0"
"APPU60595192222","0"
"APPV10919001334","0"
"APPW60801454426","0"
"APPX90073829549","0"
"APPY10461472609","0"
"APPZ30059255712","0"
"APPB50427045932","0"
"APPC40395028006","0"
"APPD80051032145","0"
"APPE70319093216","0"
"APPF80180024335","0"
"APPG20752719441","0"
"APPH10135518521","0"
"APPI10460069637","0"
"APPK90846833815","0"
"APPM10853767031","0"
"APPO80351671204","0"
"APPP80768531349","0"
"APPQ20397816433","0"
"APPR60565044541","0"
"APPS30339796604","0"
"APPT40317076715","0"
"APPU90133052803","0"
"APPV20184945929","0"
"APPW80508202034","0"
"APPY70492605213","0"
"APPZ30569675303","0"
"APPA90551754423","0"
"APPB50167102537","0"
"APPC10061684605","0"
"APPE80727658834","0"
"APPF50109806943","0"
"APPG30185089016","0"
"APPH30867854145","0"
"APPI40257315217","0"
"APPJ60757308328","0"
"APPK60641014438","0"
"APPM40684362635","0"
"APPN80618598723","0"
"APPO10486035831","0"
"APPP10504471926","0"
"APPR10068324114","0"
"APPS30021837241","0"
"APPT80003823349","0"
"APPU80642674403","0"
"APPV70710531526","0"
"APPW30751944636","0"
"APPX10152187709","0"
"APPY90147349827","0"
"APPZ80757189901","0"
"APPA80906253015","0"
"APPC30515174238","0"
"APPF50055068527","0"
"APPG30973366635","0"
"APPH20672264741","0"
"APPI10831058817","0"
"APPJ20261901934","0"
"APPK60189642042","0"
"APPL10347738129","0"
"APPM50257844249","0"
"APPN80698061346","0"
"APPO90863879415","0"
"APPP50582824505","0"
"APPQ90280581634","0"
"APPS10626796839","0"
"APPU80034207049","0"
"APPV90881965103","0"
"APPW50756302239","0"
"APPX50298813303","0"
"APPY30307762401","0"
"APPZ50384495532","0"
"APPA10846648633","0"
"APPB50957055735","0"
"APPD70507626901","0"
"APPE90418886031","0"
"APPF10518978128","0"
"APPG90852179239","0"
"APPH80867609304","0"
"APPJ80925215525","0"
"APPL40707871743","0"
"APPN10152193928","0"
"APPP60818912129","0"
"APPQ60986059224","0"
"APPR80883625341","0"
"APPT10861738503","0"
"APPU40597173649","0"
"APPX60562536919","0"
"APPY60011782036","0"
"APPZ20025768147","0"
"APPA20394313219","0"
"APPB70666797338","0"
"APPC40851347448","0"
"APPD80246038538","0"
"APPE60602928621","0"
"APPF70950331716","0"
"APPG40141241825","0"
"APPH80300024933","0"
"APPI60458104014","0"
"APPJ60771577123","0"
"APPK10429409227","0"
"APPL10411039346","0"
"APPN80060919539","0"
"APPO40532369621","0"
"APPQ50564924839","0"
"APPS30709728001","0"
"APPT50364588105","0"
"APPU10484806213","0"
"APPV50413115321","0"
"APPW20066642433","0"
"APPY60655499643","0"
"APPZ30939364733","0"
"APPA10528652842","0"
"APPC10348073028","0"
"APPD90183813135","0"
"APPE30861191207","0"
"APPG20735289411","0"
"APPH30506889529","0"
"APPI50587007633","0"
"APPJ50844114735","0"
"APPK50203494811","0"
"APPL60795608917","0"
"APPN90004197101","0"
"APPQ70689795412","0"
"APPR10646238504","0"
"APPS10388518616","0"
"APPT30108466705","0"
"APPV60973415916","0"
"APPW10266895013","0"
"APPY30685605221","0"
"APPZ20991333349","0"
"APPA50924446407","0"
"APPB50784298512","0"
"APPE40152953832","0"
"APPF50244637904","0"
"APPG80013278031","0"
"APPJ40988153349","0"
"APPK70488068407","0"
"APPM30052737607","0"
"APPN90709592732","0"
"APPO60019451847","0"
"APPP20804141913","0"
"APPQ30297309043","0"
"APPR90859437133","0"
"APPT20218884318","0"
"APPU10258723413","0"
"APPV90606187504","0"
"APPW20072556632","0"
"APPY60357272816","0"
"APPZ10584562924","0"
"APPA80181202021","0"
"APPB70135505106","0"
"APPC10268214213","0"
"APPD40556525315","0"
"APPF30591123524","0"
"APPG10825314606","0"
"APPH20391688734","0"
"APPI90090463844","0"
"APPJ30643593916","0"
"APPK70838778033","0"
"APPL90738965138","0"
"APPM20621466221","0"
"APPN90874953332","0"
"APPP40304483516","0"
"APPQ10896615633","0"
"APPS40583441808","0"
"APPU50328208004","0"
"APPV20423901102","0"
"APPW20151251233","0"
"APPX40878358318","0"
"APPY70817642425","0"
"APPZ20973245547","0"
"APPA10216766628","0"
"APPC80458925802","0"
"APPD10215933917","0"
"APPE90756864026","0"
"APPF80396223142","0"
"APPG90532371204","0"
"APPH70464786345","0"
"APPI40706708436","0"
"APPJ90766631512","0"
"APPM20656928802","0"
"APPN40201156941","0"
"APPQ80574983232","0"
"APPS40336995404","0"
"APPT60450004525","0"
"APPU60510734643","0"
"APPV30078163726","0"
"APPW60015385845","0"
"APPX30597061909","0"
"APPY40851517011","0"
"APPZ80092281126","0"
"APPB20284892333","0"
"APPC50746975437","0"
"APPD70946869503","0"
"APPE80050701629","0"
"APPF50251126713","0"
"APPG10401232829","0"
"APPH30572029948","0"
"APPI60376896004","0"
"APPJ60043486115","0"
"APPM80819643411","0"
"APPN10270043525","0"
"APPO20347536635","0"
"APPQ40754855821","0"
"APPR10082121931","0"
"APPS10868584042","0"
"APPT90912228129","0"
"APPU60173611246","0"
"APPV20363887333","0"
"APPW70531946432","0"
"APPY40244861605","0"
"APPZ20722703735","0"
"APPA20682471803","0"
"APPB30467733918","0"
"APPC70966498017","0"
"APPD50670034129","0"
"APPE70616623208","0"
"APPF90988656307","0"
"APPG90479929412","0"
"APPH40565724539","0"
"APPI60697304648","0"
"APPJ20896069705","0"
"APPK20082087822","0"
"APPL20870899932","0"
"APPO40247699224","0"
"APPR60014228507","0"
"APPT50545337744","0"
"APPV30114077944","0"
"APPW40043581035","0"
"APPX60715159147","0"
"APPY40741379209","0"
"APPZ90743182314","0"
"APPA50468008426","0"
"APPB80970017533","0"
"APPC40240221633","0"
"APPD80192663738","0"
"APPF20350772901","0"
"APPI10198287205","0"
"APPJ80603456335","0"
"APPK40324477405","0"
"APPL70179255515","0"
"APPM40031977649","0"
"APPN50423944706","0"
"APPO60736682818","0"
"APPP20544483929","0"
"APPR50243199132","0"
"APPT80194709333","0"
"APPU60593366444","0"
"APPV80186226517","0"
"APPW40684606633","0"
"APPX60540053722","0"
"APPY60269215825","0"
"APPZ80110765938","0"
"APPA20366915009","0"
"APPB40779905102","0"
"APPC40633999205","0"
"APPD90947089346","0"
"APPE10751566407","0"
"APPF90698503501","0"
"APPH40211776748","0"
"APPJ50220923917","0"
"APPK10792868015","0"
"APPM60228306222","0"
"APPN40845153311","0"
"APPO70960718436","0"
"APPQ60004381642","0"
"APPS60526042827","0"
"APPT20776559909","0"
"APPV10621049129","0"
"APPX20237664341","0"
"APPZ50263446523","0"
"APPA70646373618","0"
"APPB10191862735","0"
"APPC50490815821","0"
"APPD80839138932","0"
"APPE60335532041","0"
"APPF10025377139","0"
"APPH20530143312","0"
"APPI70864249417","0"
"APPL30094351704","0"
"APPM60720212817","0"
"APPN40001808947","0"
"APPP40993869135","0"
"APPQ60343485242","0"
"APPR20096113326","0"
"APPS80387839442","0"
"APPT80144673527","0"
"APPU80995667608","0"
"APPW10852724848","0"
"APPX90827452947","0"
"APPY40494527009","0"
"APPZ70070329109","0"
"APPA70257513234","0"
"APPB90030492335","0"
"APPC20196248406","0"
"APPD60499623511","0"
"APPE90891019604","0"
"APPG30393389831","0"
"APPH40301907908","0"
"APPK70605765243","0"
"APPL30839301308","0"
"APPM10433861449","0"
"APPN90111791515","0"
"APPO30159396649","0"
"APPP40495464701","0"
"APPQ70589324834","0"
"APPS50162714033","0"
"APPT10467202142","0"
"APPU60646641205","0"
"APPW20711729439","0"
"APPX90035146548","0"
"APPY80757597603","0"
"APPZ50214825702","0"
"APPA20570543828","0"
"APPB90544572942","0"
"APPC10579139044","0"
"APPD40662366126","0"
"APPE40311432201","0"
"APPF50302395348","0"
"APPG60669298437","0"
"APPH50625031503","0"
"APPI80656391629","0"
"APPJ40663161729","0"
"APPK50835092804","0"
"APPL10708907917","0"
"APPM90791395016","0"
"APPN80490395136","0"
"APPO10997245244","0"
"APPP30309232329","0"
"APPQ60053974422","0"
"APPR80847414533","0"
"APPS50204783649","0"
"APPT90612867701","0"
"APPU50067864811","0"
"APPV50801108942","0"
"APPX70365695148","0"
"APPY20397087229","0"
"APPZ60476517338","0"
"APPB90690587525","0"
"APPC70712756612","0"
"APPD90245061744","0"
"APPE20494315833","0"
"APPF20070486921","0"
"APPG80386258002","0"
"APPI60238531206","0"
"APPJ90377863345","0"
"APPK10663801429","0"
"APPL40379777543","0"
"APPM90044854609","0"
"APPO70941518816","0"
"APPQ70900919037","0"
"APPS90557758219","0"
"APPT20069624334","0"
"APPV90907606539","0"
"APPW20363699649","0"
"APPX50558872721","0"
"APPY90105183823","0"
"APPA80897192047","0"
"APPB80676747123","0"
"APPC80801268235","0"
"APPE20640825417","0"
"APPG90059945602","0"
"APPH40799422719","0"
"APPI80782872849","0"
"APPJ50368331908","0"
"APPK10229354025","0"
"APPL20984522139","0"
"APPN30437145324","0"
"APPP40083971513","0"
"APPR10497298743","0"
"APPU60073383018","0"
"APPV40355014143","0"
"APPW80871512221","0"
"APPX80909655312","0"
"APPY70180579439","0"
"APPZ50692998521","0"
"APPB50622308704","0"
"APPD30195319928","0"
"APPG90377621247","0"
"APPH50995632327","0"
"APPI20002753441","0"
"APPJ20954969513","0"
"APPK10238738609","0"
"APPO40401826014","0"
"APPP80434724128","0"
"APPQ90546255202","0"
"APPR90154843342","0"
"APPS30010449432","0"
